"ID_MESA","LAT","LON","cluster"
"100320227670291260","-16.58882","-68.23033",3
"100320227670291261","-16.58882","-68.23033",3
"100320227670291262","-16.58882","-68.23033",3
"100320227670291263","-16.58882","-68.23033",3
"100320227670291264","-16.58882","-68.23033",3
"100320227670291265","-16.58882","-68.23033",3
"100320227670291266","-16.58882","-68.23033",3
"100320227670291267","-16.58882","-68.23033",3
"100320227670291268","-16.58882","-68.23033",3
"100320227670291269","-16.58882","-68.23033",3
"100320227670291270","-16.58882","-68.23033",3
"100320227670291271","-16.58882","-68.23033",3
"100320227670291272","-16.58882","-68.23033",3
"100320227672560501","-16.570551","-68.249015",3
"100320227672560502","-16.570551","-68.249015",3
"100320227672560503","-16.570551","-68.249015",3
"100320227672560504","-16.570551","-68.249015",3
"100320227672560505","-16.570551","-68.249015",3
"100320227672560506","-16.570551","-68.249015",3
"100320227672560507","-16.570551","-68.249015",3
"100320227672560508","-16.570551","-68.249015",3
"100320227672560509","-16.570551","-68.249015",3
"100320227672560510","-16.570551","-68.249015",3
"100320227672560601","-16.59043","-68.244364",3
"100320227672560602","-16.59043","-68.244364",3
"100320227672560603","-16.59043","-68.244364",3
"100320227672560604","-16.59043","-68.244364",3
"100320227672560605","-16.59043","-68.244364",3
"100320227672560606","-16.59043","-68.244364",3
"100320227672560701","-16.582055","-68.216257",1
"100320227672560702","-16.582055","-68.216257",3
"100320227672560703","-16.582055","-68.216257",3
"100320227680505101","-16.87398","-67.49796",1
"100320227680505102","-16.87398","-67.49796",1
"100320227680505103","-16.87398","-67.49796",1
"100320227680505104","-16.87398","-67.49796",1
"100320227690266901","-15.49705","-67.21655",3
"100320227690266902","-15.49705","-67.21655",3
"100320227690266903","-15.49705","-67.21655",3
"100320227690266904","-15.49705","-67.21655",3
"100320227690266905","-15.49705","-67.21655",3
"100320227690266906","-15.49705","-67.21655",3
"100320227690266907","-15.49705","-67.21655",3
"100320227690266908","-15.49705","-67.21655",3
"100320227700268901","-16.31096","-67.90942",3
"100320227710240201","-15.05983","-68.45623",3
"100320227720228801","-16.14534","-68.98846",3
"100320227720228802","-16.14534","-68.98846",3
"100320227740000101","-16.713843","-67.75253",3
"100320227740000102","-16.713843","-67.75253",3
"100320227740000103","-16.713843","-67.75253",3
"100320227740000104","-16.713843","-67.75253",3
"100320227750000101","-16.72519","-67.717594",3
"100320227750000102","-16.72519","-67.717594",3
"100320227750000103","-16.72519","-67.717594",3
"100320227760000101","-16.720884","-67.874651",3
"100320227760000102","-16.720884","-67.874651",3
"100320227760000103","-16.720884","-67.874651",3
"100320227770000101","-16.762382","-67.789609",3
"100320227770000102","-16.762382","-67.789609",3
"100320227780000101","-16.588102","-68.154831",3
"100320227780000102","-16.588102","-68.154831",3
"100320227780000103","-16.588102","-68.154831",3
"100320227780000104","-16.588102","-68.154831",3
"100320227780000105","-16.588102","-68.154831",3
"100320227780000106","-16.588102","-68.154831",3
"100320227780000107","-16.588102","-68.154831",3
"100320227780000108","-16.588102","-68.154831",3
"100320227780000109","-16.588102","-68.154831",3
"100320227780000110","-16.588102","-68.154831",3
"100320227780000111","-16.588102","-68.154831",3
"100320227780000112","-16.588102","-68.154831",3
"100320227780000113","-16.588102","-68.154831",3
"100320227790000101","-16.091328","-68.044041",3
"100320227800000101","-16.17418","-68.13701",3
"100320227810000101","-16.27567","-68.10157",3
"100320227832583601","-17.0378","-68.754919",3
"100320227832583602","-17.0378","-68.754919",3
"100320227910225601","-15.75902","-69.0638",3
"100320227910225602","-15.75902","-69.0638",3
"100320227910225603","-15.75902","-69.0638",3
"100320227910225604","-15.75902","-69.0638",3
"100320227910225605","-15.75902","-69.0638",3
"100320227910225606","-15.75902","-69.0638",1
"100320227910225607","-15.75902","-69.0638",3
"100320227910225608","-15.75902","-69.0638",3
"100320227910225609","-15.75902","-69.0638",3
"100320227930292101","-16.59324","-68.85074",3
"100320227930292102","-16.59324","-68.85074",3
"100320227930292103","-16.59324","-68.85074",3
"100320227930292104","-16.59324","-68.85074",3
"100320227930292105","-16.59324","-68.85074",3
"100320227930292106","-16.59324","-68.85074",3
"100320227930292107","-16.59324","-68.85074",3
"100320229130600101","-15.6224","-68.2317",3
"100320229870249801","-15.59438","-67.7086",3
"100320229870249802","-15.59438","-67.7086",3
"100320229880249701","-15.67183","-67.64935",3
"100320229890213001","-15.62034","-69.02345",3
"100320229890213002","-15.62034","-69.02345",3
"100320229900213101","-15.57729","-68.9835",3
"100320229900213102","-15.57729","-68.9835",3
"100320229900213103","-15.57729","-68.9835",3
"100320229910213201","-15.61601","-68.96169",3
"100320229920213301","-16.654839","-68.554894",3
"100320229920213302","-16.654839","-68.554894",3
"100320229920213303","-16.654839","-68.554894",3
"100320229930213701","-15.5712","-67.6581",3
"100320229940600801","-15.61108","-68.08243",3
"100320229940600802","-15.61108","-68.08243",3
"100320229940600803","-15.61108","-68.08243",3
"100320229940600804","-15.61108","-68.08243",3
"100320229950213901","-15.49115","-67.92878",1
"100320229960213801","-15.72192","-68.78627",3
"100320229970213501","-15.85605","-68.64767",3
"100320229980213601","-15.46068","-68.60498",3
"100320229980213602","-15.46068","-68.60498",3
"100320229990132001","-15.59628","-67.38728",3
"100320229990132002","-15.59628","-67.38728",3
"100320229990132003","-15.59628","-67.38728",3
"100320229990132004","-15.59628","-67.38728",3
"100320230000133001","-15.8295","-67.31539",3
"100320230000133002","-15.8295","-67.31539",3
"100320230010311001","-17.3487","-67.40517",3
"100320230010311002","-17.3487","-67.40517",3
"100320230020214201","-17.30775","-68.85695",3
"100320230020214202","-17.30775","-68.85695",3
"100320230030000101","-15.762663","-67.676034",3
"100320230040000101","-16.8046","-67.931508",3
"100320230040000102","-16.8046","-67.931508",3
"100320230902574101","-16.259288","-68.46293",3
"100320230902574102","-16.259288","-68.46293",3
"100320230902574103","-16.259288","-68.46293",3
"100320230902574104","-16.259288","-68.46293",3
"100320230910214001","-17.41066","-68.92034",3
"100320230920136001","-16.81992","-68.5472",3
"100320231140000101","-16.553368","-68.170451",3
"100320231140000102","-16.553368","-68.170451",3
"100320231140000103","-16.553368","-68.170451",3
"100320231140000104","-16.553368","-68.170451",3
"100320231140000105","-16.553368","-68.170451",3
"100320231140000106","-16.553368","-68.170451",3
"100320231140000107","-16.553368","-68.170451",3
"100320231140000108","-16.553368","-68.170451",3
"100320232030801701","-15.70198","-67.68906",3
"100320232030801702","-15.70198","-67.68906",3
"100320232040801801","-15.57438","-67.79774",3
"100320232052582801","-16.831879","-67.577058",3
"100320232052582802","-16.831879","-67.577058",3
"100320232230802201","-17.17361","-68.19199",3
"100320232230802202","-17.17361","-68.19199",3
"100320232240801501","-15.4223","-68.6216",3
"100320232240801502","-15.4223","-68.6216",3
"100320232240801503","-15.4223","-68.6216",3
"100320232250801601","-15.4421","-67.94775",3
"100320232250801602","-15.4421","-67.94775",3
"100320232250801603","-15.4421","-67.94775",3
"100320232260801101","-14.8218","-69.10895",3
"100320232270802301","-16.8719","-68.29401",3
"100320232282583101","-17.095169","-67.687972",3
"100320232290801201","-16.88889","-67.09277",3
"100320232290801202","-16.88889","-67.09277",3
"100320232300801301","-15.76373","-67.03598",3
"100320232300801302","-15.76373","-67.03598",3
"100320232300801303","-15.76373","-67.03598",3
"100320232300801304","-15.76373","-67.03598",3
"100320232310802101","-15.98921","-67.21876",3
"100320232310802102","-15.98921","-67.21876",3
"100320232310802103","-15.98921","-67.21876",3
"100320232310802104","-15.98921","-67.21876",3
"100320232320801901","-16.59749","-68.44736",3
"100320232320801902","-16.59749","-68.44736",3
"100320232320801903","-16.59749","-68.44736",3
"100320232320801904","-16.59749","-68.44736",3
"100320232330802001","-16.526206","-68.306425",3
"100320232330802002","-16.526206","-68.306425",3
"100320232330802003","-16.526206","-68.306425",3
"100320232330802004","-16.526206","-68.306425",3
"100320232330802005","-16.526206","-68.306425",3
"100320232340800901","-17.31285","-67.86247",3
"100320232340800902","-17.31285","-67.86247",3
"100320232350801401","-15.14201","-69.12223",3
"100320232360801001","-17.72414","-67.75399",3
"100320232642005501","-17.43119","-68.2121",3
"100320232652005101","-15.97806","-68.21191",3
"100320232662005601","-14.99942","-69.17246",1
"100320232672005201","-13.64052","-68.44615",3
"100320232682005301","-13.60102","-68.5165",3
"100320232692005401","-15.852","-67.60762",1
"100320233040000101","-16.593305","-68.021133",3
"100320233040000102","-16.593305","-68.021133",3
"100320233050000101","-16.732554","-67.909095",3
"100320233050000102","-16.732554","-67.909095",3
"100320233060000101","-15.58872","-68.21433",3
"100320233070000101","-17.08703","-67.5434",3
"100320233080000101","-17.05937","-67.79269",3
"100320233080000102","-17.05937","-67.79269",3
"100320233090000101","-17.06216","-67.42189",3
"100320233100000101","-16.30181","-67.35191",1
"100320233100000102","-16.30181","-67.35191",1
"100320233100000103","-16.30181","-67.35191",1
"100320233110000101","-16.34699","-68.58698",3
"100320233110000102","-16.34699","-68.58698",3
"100320233120000101","-17.48516","-67.51456",3
"100320233120000102","-17.48516","-67.51456",3
"100320233120000103","-17.48516","-67.51456",3
"100320233120000104","-17.48516","-67.51456",3
"100320233132559001","-15.151416","-68.474778",3
"100320233132559002","-15.151416","-68.474778",3
"100320233140000101","-17.57081","-67.78625",3
"100320233140000102","-17.57081","-67.78625",3
"100320233420000101","-17.76429","-68.91974",3
"100320233430000101","-15.58194","-69.0155",3
"100320233440000101","-15.95273","-68.25602",3
"100320233450000101","-16.88625","-67.71152",3
"100320233450000102","-16.88625","-67.71152",3
"100320233450000103","-16.88625","-67.71152",3
"100320233460000101","-16.85869","-68.1254",3
"100320233460000102","-16.85869","-68.1254",3
"100320233472576701","-15.267396","-69.042758",3
"100320233472576702","-15.267396","-69.042758",3
"100320233760000101","-15.43143","-69.18256",3
"100320233770000101","-15.59127","-69.0796",3
"100320233780000101","-15.67581","-68.3903",1
"100320233790000101","-16.95887","-67.68433",3
"100320233800000101","-16.69044","-67.08649",3
"100320233810000101","-16.78866","-67.08443",3
"100320233820000101","-16.55579","-67.33664",3
"100320233820000102","-16.55579","-67.33664",3
"100320233820000103","-16.55579","-67.33664",3
"100320233830000101","-15.22253","-68.89539",3
"100320234100000101","-16.736268","-68.060978",3
"100320234100000102","-16.736268","-68.060978",3
"100320234110000101","-16.673415","-68.135652",3
"100320234110000102","-16.673415","-68.135652",3
"100320234120000101","-16.49421","-68.29729",3
"100320234120000102","-16.49421","-68.29729",3
"100320234120000103","-16.49421","-68.29729",3
"100320234120000104","-16.49421","-68.29729",3
"100320234130000101","-17.43627","-69.10415",3
"100320234142576501","-15.658299","-68.833016",3
"100320234142576502","-15.658299","-68.833016",3
"100320234152576402","-15.697501","-68.811948",3
"100320234160000101","-17.54244","-66.9579",3
"100320234170000101","-16.28799","-67.53527",2
"100320234180000101","-16.17662","-67.23003",1
"100320234180000102","-16.17662","-67.23003",1
"100320234180000103","-16.17662","-67.23003",1
"100320234180000104","-16.17662","-67.23003",1
"100320234190000101","-17.60931","-67.57115",3
"100320234470000101","-15.95393","-68.6852",3
"100320234470000102","-15.95393","-68.6852",3
"100320234480000101","-15.63603","-69.25439",3
"100320234490000101","-15.60047","-69.11071",3
"100320234490000102","-15.60047","-69.11071",3
"100320234500000101","-15.43503","-68.97206",3
"100320234500000102","-15.43503","-68.97206",3
"100320234510000101","-15.41975","-67.88482",3
"100320234520000101","-15.81383","-68.73401",3
"100320234530000101","-15.28964","-68.20412",1
"100320234530000102","-15.28964","-68.20412",1
"100320234530000103","-15.28964","-68.20412",1
"100320234540000101","-14.95642","-68.44034",3
"100320234550000101","-15.0214","-68.30943",3
"100320234550000102","-15.0214","-68.30943",1
"100320234560000101","-14.71774","-67.60982",3
"100320234570000101","-14.95523","-69.29661",3
"100320234570000102","-14.95523","-69.29661",3
"100320234580000101","-16.59871","-68.91432",3
"100320234590000101","-16.83392","-68.91935",3
"100320234600000101","-16.34529","-67.07207",3
"100320234600000102","-16.34529","-67.07207",3
"100320234610000101","-17.48428","-66.84624",3
"100320234620000101","-16.07017","-67.0814",3
"100320234620000102","-16.07017","-67.0814",1
"100320234630000101","-16.02148","-67.1498",1
"100320234630000102","-16.02148","-67.1498",3
"100320234630000103","-16.02148","-67.1498",1
"100320234630000104","-16.02148","-67.1498",1
"100320234630000105","-16.02148","-67.1498",1
"100320234630000106","-16.02148","-67.1498",1
"100320234640000101","-16.34833","-68.63633",3
"100320234640000102","-16.34833","-68.63633",3
"100320234650000101","-16.040524","-67.665306",3
"100320234650000102","-16.040524","-67.665306",3
"100320234650000103","-16.040524","-67.665306",3
"100320234660000101","-11.95211","-67.985856",2
"100320234670000101","-13.78335","-68.06606",1
"100320234680000101","-13.81614","-67.51065",1
"100320234690000101","-12.52156","-67.77129",3
"100320234700000101","-14.379681","-67.583834",1
"100320234710000101","-14.4718","-67.52943",3
"100320234720000101","-15.1727","-68.84801",3
"100320234730000101","-15.85297","-67.39731",3
"100320234730000102","-15.85297","-67.39731",3
"100320236100000101","-15.64004","-67.74178",3
"100320236210000101","-14.77682","-68.93021",3
"100320236220000101","-14.79948","-68.97952",1
"100320236230000101","-15.26653","-69.00706",3
"100320236240000101","-15.20615","-68.68688",3
"100320236250000101","-15.19225","-68.93712",3
"100320236260000101","-15.5147","-69.08912",3
"100320236270000101","-15.49251","-69.31122",1
"100320236280000101","-15.56903","-68.94692",3
"100320236280000102","-15.56903","-68.94692",3
"100320236290000101","-15.49444","-68.80933",3
"100320236290000102","-15.49444","-68.80933",3
"100320236300000101","-15.63676","-68.8721",3
"100320236310000101","-16.29834","-68.49313",3
"100320236310000102","-16.29834","-68.49313",3
"100320236310000103","-16.29834","-68.49313",3
"100320236320000101","-16.63942","-68.93962",3
"100320236330000101","-16.8683","-69.07945",3
"100320236340000101","-15.99023","-68.61758",3
"100320236340000102","-15.99023","-68.61758",3
"100320236340000103","-15.99023","-68.61758",3
"100320236350000101","-17.17401","-68.08076",3
"100320236360000101","-17.38552","-67.82572",3
"100320236360000102","-17.38552","-67.82572",3
"100320236370000101","-17.57708","-68.39203",3
"100320236750000101","-15.59869","-67.39796",3
"100320236750000102","-15.59869","-67.39796",3
"100320237200000101","-15.53868","-69.31892",3
"100320237210000101","-15.22997","-68.62227",3
"100320237220000101","-16.63196","-68.24085",3
"100320238230000101","-15.64598","-69.21049",3
"100320238250000101","-16.4995","-67.43041",1
"100320238270000101","-16.48061","-67.39616",3
"100320238280000101","-16.62459","-67.53439",3
"100320238320000101","-16.29054","-67.29982",3
"100320238320000102","-16.29054","-67.29982",3
"100320238320000103","-16.29054","-67.29982",3
"100320238350000101","-16.63638","-68.576619",3
"100320238350000102","-16.63638","-68.576619",3
"100320238370000101","-16.68419","-68.50606",3
"100320238390000101","-17.32532","-68.15555",3
"100320238410000101","-16.75592","-68.08725",3
"100320238410000102","-16.75592","-68.08725",3
"100320238410000103","-16.75592","-68.08725",3
"100320238980000101","-15.588799","-67.306659",3
"100320238990000101","-15.609614","-67.247881",3
"100320238990000102","-15.609614","-67.247881",3
"100320239000000101","-15.563143","-67.376402",3
"100320240192533501","-12.045553","-67.697687",1
"100320240762548101","-15.5755","-69.2388",3
"100320240762548102","-15.5755","-69.2388",3
"100320240772548201","-17.3383","-66.8915",3
"100320241082551701","-15.68075","-69.000922",3
"100320241272554401","-16.162151","-67.136959",3
"100320241272554402","-16.162151","-67.136959",1
"100320241272554403","-16.162151","-67.136959",1
"100320241652555801","-16.860001","-67.875119",3
"100320241662555901","-17.110112","-67.489282",3
"100320241772560901","-16.417004","-67.424229",2
"100320241782561001","-16.593571","-67.741334",1
"100320241782561002","-16.593571","-67.741334",1
"100320241782561003","-16.593571","-67.741334",1
"100320241792561101","-17.592135","-68.041433",3
"100320241802561201","-16.913372","-67.989489",3
"100320241812561301","-16.542281","-68.242883",3
"100320241812561302","-16.542281","-68.242883",3
"100320241812561303","-16.542281","-68.242883",3
"100320241812561304","-16.542281","-68.242883",3
"100320241812561305","-16.542281","-68.242883",3
"100320241812561306","-16.542281","-68.242883",3
"100320241812561307","-16.542281","-68.242883",3
"100320241812561308","-16.542281","-68.242883",3
"100320241822561401","-15.995268","-69.187982",3
"100320241822561402","-15.995268","-69.187982",3
"100320241832561501","-17.023441","-67.604334",3
"100320241832561502","-17.023441","-67.604334",3
"100320241842561601","-15.642917","-67.273001",3
"100320242602594601","-14.002073","-68.955079",3
"100320242612594701","-16.046696","-68.003396",3
"100320243522605201","-17.000784","-68.114135",3
"100320243522605202","-17.000784","-68.114135",3
"100320243532605301","-17.425513","-68.110557",3
"100320243542605401","-16.789807","-68.333756",3
"100320243542605402","-16.789807","-68.333756",3
"100320243552605501","-16.978626","-67.673948",3
"100320308210010101","-17.355","-66.1899",2
"100320308210010102","-17.355","-66.1899",2
"100320308210010103","-17.355","-66.1899",2
"100320308210010104","-17.355","-66.1899",2
"100320308210010105","-17.355","-66.1899",1
"100320308210010106","-17.355","-66.1899",1
"100320308210010107","-17.355","-66.1899",2
"100320308210010108","-17.355","-66.1899",1
"100320308210010109","-17.355","-66.1899",2
"100320308210010110","-17.355","-66.1899",2
"100320308210010111","-17.355","-66.1899",2
"100320308210010112","-17.355","-66.1899",1
"100320308210010113","-17.355","-66.1899",2
"100320308210010114","-17.355","-66.1899",2
"100320308210010115","-17.355","-66.1899",2
"100320308210010116","-17.355","-66.1899",2
"100320308210010117","-17.355","-66.1899",1
"100320308210010118","-17.355","-66.1899",2
"100320308210010119","-17.355","-66.1899",2
"100320308210010120","-17.355","-66.1899",2
"100320308210010121","-17.355","-66.1899",1
"100320308210010122","-17.355","-66.1899",2
"100320308210010123","-17.355","-66.1899",2
"100320308210010124","-17.355","-66.1899",2
"100320308210010125","-17.355","-66.1899",1
"100320308210010201","-17.3427","-66.1786",1
"100320308210010202","-17.3427","-66.1786",1
"100320308210010203","-17.3427","-66.1786",1
"100320308210010204","-17.3427","-66.1786",1
"100320308210010205","-17.3427","-66.1786",1
"100320308210010206","-17.3427","-66.1786",1
"100320308210010207","-17.3427","-66.1786",1
"100320308210010208","-17.3427","-66.1786",1
"100320308210010209","-17.3427","-66.1786",1
"100320308210010210","-17.3427","-66.1786",1
"100320308210010211","-17.3427","-66.1786",1
"100320308210010212","-17.3427","-66.1786",1
"100320308210010213","-17.3427","-66.1786",1
"100320308210010214","-17.3427","-66.1786",1
"100320308210010215","-17.3427","-66.1786",1
"100320308210010216","-17.3427","-66.1786",1
"100320308210010217","-17.3427","-66.1786",1
"100320308210010218","-17.3427","-66.1786",1
"100320308210010219","-17.3427","-66.1786",1
"100320308210010220","-17.3427","-66.1786",2
"100320308210010221","-17.3427","-66.1786",1
"100320308210010222","-17.3427","-66.1786",1
"100320308210010223","-17.3427","-66.1786",1
"100320308210010224","-17.3427","-66.1786",1
"100320308210010225","-17.3427","-66.1786",1
"100320308210010226","-17.3427","-66.1786",1
"100320308210010227","-17.3427","-66.1786",1
"100320308210010228","-17.3427","-66.1786",2
"100320308210010229","-17.3427","-66.1786",1
"100320308210010230","-17.3427","-66.1786",1
"100320308210010231","-17.3427","-66.1786",1
"100320308210010232","-17.3427","-66.1786",1
"100320308210010301","-17.3547","-66.1675",2
"100320308210010302","-17.3547","-66.1675",2
"100320308210010303","-17.3547","-66.1675",1
"100320308210010304","-17.3547","-66.1675",2
"100320308210010305","-17.3547","-66.1675",2
"100320308210010306","-17.3547","-66.1675",1
"100320308210010307","-17.3547","-66.1675",1
"100320308210010308","-17.3547","-66.1675",2
"100320308210010309","-17.3547","-66.1675",2
"100320308210010310","-17.3547","-66.1675",1
"100320308210010311","-17.3547","-66.1675",2
"100320308210010312","-17.3547","-66.1675",2
"100320308210010313","-17.3547","-66.1675",2
"100320308210010314","-17.3547","-66.1675",2
"100320308210010315","-17.3547","-66.1675",2
"100320308210010316","-17.3547","-66.1675",2
"100320308210010317","-17.3547","-66.1675",2
"100320308210010318","-17.3547","-66.1675",2
"100320308210010319","-17.3547","-66.1675",2
"100320308210010320","-17.3547","-66.1675",1
"100320308210010321","-17.3547","-66.1675",2
"100320308210010322","-17.3547","-66.1675",2
"100320308210010323","-17.3547","-66.1675",2
"100320308210010324","-17.3547","-66.1675",2
"100320308210010325","-17.3547","-66.1675",2
"100320308210010326","-17.3547","-66.1675",2
"100320308210010401","-17.3624","-66.1893",2
"100320308210010402","-17.3624","-66.1893",2
"100320308210010403","-17.3624","-66.1893",2
"100320308210010404","-17.3624","-66.1893",2
"100320308210010405","-17.3624","-66.1893",2
"100320308210010406","-17.3624","-66.1893",2
"100320308210010407","-17.3624","-66.1893",2
"100320308210010408","-17.3624","-66.1893",2
"100320308210010409","-17.3624","-66.1893",2
"100320308210010410","-17.3624","-66.1893",2
"100320308210010411","-17.3624","-66.1893",2
"100320308210010412","-17.3624","-66.1893",2
"100320308210010413","-17.3624","-66.1893",2
"100320308210010414","-17.3624","-66.1893",2
"100320308210010415","-17.3624","-66.1893",2
"100320308210010416","-17.3624","-66.1893",2
"100320308210010417","-17.3624","-66.1893",2
"100320308210010418","-17.3624","-66.1893",2
"100320308210010419","-17.3624","-66.1893",2
"100320308210010420","-17.3624","-66.1893",2
"100320308210010421","-17.3624","-66.1893",2
"100320308210010422","-17.3624","-66.1893",2
"100320308210010501","-17.3977","-66.1518",2
"100320308210010502","-17.3977","-66.1518",2
"100320308210010503","-17.3977","-66.1518",2
"100320308210010504","-17.3977","-66.1518",2
"100320308210010505","-17.3977","-66.1518",2
"100320308210010506","-17.3977","-66.1518",2
"100320308210010507","-17.3977","-66.1518",2
"100320308210010508","-17.3977","-66.1518",2
"100320308210010509","-17.3977","-66.1518",2
"100320308210010510","-17.3977","-66.1518",2
"100320308210010511","-17.3977","-66.1518",2
"100320308210010512","-17.3977","-66.1518",2
"100320308210010513","-17.3977","-66.1518",2
"100320308210010514","-17.3977","-66.1518",2
"100320308210010515","-17.3977","-66.1518",2
"100320308210010601","-17.3638","-66.1764",2
"100320308210010602","-17.3638","-66.1764",2
"100320308210010603","-17.3638","-66.1764",2
"100320308210010604","-17.3638","-66.1764",2
"100320308210010605","-17.3638","-66.1764",2
"100320308210010606","-17.3638","-66.1764",2
"100320308210010607","-17.3638","-66.1764",2
"100320308210010608","-17.3638","-66.1764",2
"100320308210010609","-17.3638","-66.1764",2
"100320308210010610","-17.3638","-66.1764",2
"100320308210010611","-17.3638","-66.1764",2
"100320308210010612","-17.3638","-66.1764",2
"100320308210010613","-17.3638","-66.1764",2
"100320308210010614","-17.3638","-66.1764",2
"100320308210010615","-17.3638","-66.1764",2
"100320308210010616","-17.3638","-66.1764",2
"100320308210010617","-17.3638","-66.1764",2
"100320308210010618","-17.3638","-66.1764",2
"100320308210010619","-17.3638","-66.1764",2
"100320308210010620","-17.3638","-66.1764",2
"100320308210010621","-17.3638","-66.1764",2
"100320308210010622","-17.3638","-66.1764",2
"100320308210010623","-17.3638","-66.1764",2
"100320308210010624","-17.3638","-66.1764",2
"100320308210010625","-17.3638","-66.1764",2
"100320308210010626","-17.3638","-66.1764",2
"100320308210010701","-17.3646","-66.1653",2
"100320308210010702","-17.3646","-66.1653",2
"100320308210010703","-17.3646","-66.1653",2
"100320308210010704","-17.3646","-66.1653",2
"100320308210010705","-17.3646","-66.1653",2
"100320308210010706","-17.3646","-66.1653",2
"100320308210010707","-17.3646","-66.1653",2
"100320308210010708","-17.3646","-66.1653",2
"100320308210010709","-17.3646","-66.1653",2
"100320308210010710","-17.3646","-66.1653",2
"100320308210010711","-17.3646","-66.1653",2
"100320308210010712","-17.3646","-66.1653",2
"100320308210010713","-17.3646","-66.1653",2
"100320308210010714","-17.3646","-66.1653",2
"100320308210010715","-17.3646","-66.1653",2
"100320308210010716","-17.3646","-66.1653",2
"100320308210010801","-17.3614","-66.1588",1
"100320308210010802","-17.3614","-66.1588",2
"100320308210010803","-17.3614","-66.1588",2
"100320308210010804","-17.3614","-66.1588",2
"100320308210010805","-17.3614","-66.1588",1
"100320308210010806","-17.3614","-66.1588",2
"100320308210010807","-17.3614","-66.1588",2
"100320308210010808","-17.3614","-66.1588",2
"100320308210010809","-17.3614","-66.1588",2
"100320308210010810","-17.3614","-66.1588",2
"100320308210010811","-17.3614","-66.1588",1
"100320308210010812","-17.3614","-66.1588",2
"100320308210010813","-17.3614","-66.1588",2
"100320308210010814","-17.3614","-66.1588",2
"100320308210010815","-17.3614","-66.1588",2
"100320308210010816","-17.3614","-66.1588",2
"100320308210010817","-17.3614","-66.1588",2
"100320308210010818","-17.3614","-66.1588",2
"100320308210010819","-17.3614","-66.1588",2
"100320308210010820","-17.3614","-66.1588",2
"100320308210010821","-17.3614","-66.1588",2
"100320308210010822","-17.3614","-66.1588",2
"100320308210010901","-17.3619","-66.162",2
"100320308210010902","-17.3619","-66.162",2
"100320308210010903","-17.3619","-66.162",2
"100320308210010904","-17.3619","-66.162",2
"100320308210010905","-17.3619","-66.162",2
"100320308210010906","-17.3619","-66.162",2
"100320308210010907","-17.3619","-66.162",2
"100320308210010908","-17.3619","-66.162",2
"100320308210010909","-17.3619","-66.162",2
"100320308210010910","-17.3619","-66.162",2
"100320308210010911","-17.3619","-66.162",2
"100320308210010912","-17.3619","-66.162",2
"100320308210010913","-17.3619","-66.162",2
"100320308210010914","-17.3619","-66.162",2
"100320308210010915","-17.3619","-66.162",2
"100320308210010916","-17.3619","-66.162",2
"100320308210010917","-17.3619","-66.162",2
"100320308210010918","-17.3619","-66.162",2
"100320308210010919","-17.3619","-66.162",2
"100320308210010920","-17.3619","-66.162",2
"100320308210010921","-17.3619","-66.162",2
"100320308210010922","-17.3619","-66.162",2
"100320308210010923","-17.3619","-66.162",2
"100320308210010924","-17.3619","-66.162",2
"100320308210010925","-17.3619","-66.162",2
"100320308210011101","-17.3618","-66.1473",2
"100320308210011102","-17.3618","-66.1473",2
"100320308210011103","-17.3618","-66.1473",2
"100320308210011104","-17.3618","-66.1473",2
"100320308210011105","-17.3618","-66.1473",2
"100320308210011106","-17.3618","-66.1473",2
"100320308210011107","-17.3618","-66.1473",2
"100320308210011108","-17.3618","-66.1473",2
"100320308210011109","-17.3618","-66.1473",2
"100320308210011110","-17.3618","-66.1473",2
"100320308210011111","-17.3618","-66.1473",2
"100320308210011112","-17.3618","-66.1473",2
"100320308210011113","-17.3618","-66.1473",2
"100320308210011114","-17.3618","-66.1473",2
"100320308210011115","-17.3618","-66.1473",2
"100320308210011116","-17.3618","-66.1473",2
"100320308210011117","-17.3618","-66.1473",2
"100320308210011118","-17.3618","-66.1473",2
"100320308210011119","-17.3618","-66.1473",2
"100320308210011201","-17.372","-66.1439",2
"100320308210011202","-17.372","-66.1439",2
"100320308210011203","-17.372","-66.1439",2
"100320308210011204","-17.372","-66.1439",2
"100320308210011205","-17.372","-66.1439",2
"100320308210011206","-17.372","-66.1439",2
"100320308210011207","-17.372","-66.1439",2
"100320308210011208","-17.372","-66.1439",2
"100320308210011209","-17.372","-66.1439",2
"100320308210011210","-17.372","-66.1439",2
"100320308210011211","-17.372","-66.1439",2
"100320308210011212","-17.372","-66.1439",2
"100320308210011213","-17.372","-66.1439",2
"100320308210011214","-17.372","-66.1439",2
"100320308210011215","-17.372","-66.1439",2
"100320308210011216","-17.372","-66.1439",2
"100320308210011217","-17.372","-66.1439",2
"100320308210011218","-17.372","-66.1439",2
"100320308210011219","-17.372","-66.1439",2
"100320308210011220","-17.372","-66.1439",2
"100320308210011221","-17.372","-66.1439",2
"100320308210011222","-17.372","-66.1439",2
"100320308210011223","-17.372","-66.1439",2
"100320308210011224","-17.372","-66.1439",2
"100320308210011225","-17.372","-66.1439",2
"100320308210011226","-17.372","-66.1439",2
"100320308210011227","-17.372","-66.1439",2
"100320308210011301","-17.381","-66.1526",2
"100320308210011302","-17.381","-66.1526",2
"100320308210011303","-17.381","-66.1526",2
"100320308210011304","-17.381","-66.1526",2
