,Código Mesa,p1,p2,pm,pj
92,100320626800005603,2.850528143539285,3.776588048039357,3.313558095789321,3.5045768797805232
93,100320514942550501,2.850528143539285,3.776588048039357,3.313558095789321,3.5471595905935276
94,100320626800005605,2.850528143539285,3.776588048039357,3.313558095789321,3.708548756349866
95,100320626800005606,2.850528143539285,3.776588048039357,3.313558095789321,3.4951324786390474
96,100320514940002801,2.850528143539285,3.776588048039357,3.313558095789321,3.352612267564346
97,100320514940002802,2.850528143539285,3.776588048039357,3.313558095789321,3.5349146881466105
98,100320420590012814,2.850528143539285,3.776588048039357,3.313558095789321,3.600852417372198
99,100320420590010906,2.850528143539285,3.776588048039357,3.313558095789321,3.475041575511822
100,100320308212589101,2.850528143539285,3.776588048039357,3.313558095789321,3.4204865861101577
101,100320927732503101,2.850528143539285,3.776588048039357,3.313558095789321,3.217561334679994
102,100320927732503103,2.850528143539285,3.776588048039357,3.313558095789321,3.7660429753643054
103,100320927732503105,2.850528143539285,3.776588048039357,3.313558095789321,3.4104598554403722
104,100320927732503107,2.850528143539285,3.776588048039357,3.313558095789321,3.625316098116502
105,100320927732503108,2.850528143539285,3.776588048039357,3.313558095789321,2.8857220383395044
106,100320514940002902,2.850528143539285,3.776588048039357,3.313558095789321,3.2537788826125165
107,100320514940002903,2.850528143539285,3.776588048039357,3.313558095789321,3.1453612500804162
108,100320514940002904,2.850528143539285,3.776588048039357,3.313558095789321,3.5803795660956625
109,100320514940002905,2.850528143539285,3.776588048039357,3.313558095789321,3.523670219819836
110,100320514940002906,2.850528143539285,3.776588048039357,3.313558095789321,3.0673296914772865
111,100320514940002907,2.850528143539285,3.776588048039357,3.313558095789321,3.3787216170219567
112,100320514940002908,2.850528143539285,3.776588048039357,3.313558095789321,2.9761079127019037
113,100320514940002909,2.850528143539285,3.776588048039357,3.313558095789321,3.35440864692002
114,100320514940002910,2.850528143539285,3.776588048039357,3.313558095789321,3.331452462893522
115,100320514940002911,2.850528143539285,3.776588048039357,3.313558095789321,3.2231061565830945
116,100320514940002912,2.850528143539285,3.776588048039357,3.313558095789321,2.878128051289999
117,100320514940002914,2.850528143539285,3.776588048039357,3.313558095789321,3.18487467569788
118,100320514940002916,2.850528143539285,3.776588048039357,3.313558095789321,3.1144866949370495
119,100320514940002917,2.850528143539285,3.776588048039357,3.313558095789321,3.6266928743455926
120,100320514940002918,2.850528143539285,3.776588048039357,3.313558095789321,3.7499359263591665
121,100320514940002919,2.850528143539285,3.776588048039357,3.313558095789321,3.7318073785798997
122,100320514940002920,2.850528143539285,3.776588048039357,3.313558095789321,3.055187525842613
123,100320514940002921,2.850528143539285,3.776588048039357,3.313558095789321,3.6418168802874784
124,100320514940002922,2.850528143539285,3.776588048039357,3.313558095789321,2.890753553178803
125,100320514940002923,2.850528143539285,3.776588048039357,3.313558095789321,2.931164196287966
126,100320420590011001,2.850528143539285,3.776588048039357,3.313558095789321,3.4432261475171213
127,100320420590011002,2.850528143539285,3.776588048039357,3.313558095789321,3.302060570106047
128,100320420590011003,2.850528143539285,3.776588048039357,3.313558095789321,3.5348439782693046
129,100320207290303101,2.850528143539285,3.776588048039357,3.313558095789321,3.7453589295445764
130,100320207290303102,2.850528143539285,3.776588048039357,3.313558095789321,3.21141534902609
131,100320308210012810,2.850528143539285,3.776588048039357,3.313558095789321,3.035683758963726
132,100320308210012811,2.850528143539285,3.776588048039357,3.313558095789321,3.4922379181663974
133,100320308210016910,2.850528143539285,3.776588048039357,3.313558095789321,3.390563788647725
134,100320308210016911,2.850528143539285,3.776588048039357,3.313558095789321,2.853230741561535
135,100320308210016912,2.850528143539285,3.776588048039357,3.313558095789321,3.3335462028884533
136,100320308210016913,2.850528143539285,3.776588048039357,3.313558095789321,3.0298547919098495
137,100320308210016914,2.850528143539285,3.776588048039357,3.313558095789321,3.463729683837688
138,100320722340201106,2.850528143539285,3.776588048039357,3.313558095789321,3.432570343229695
139,100320626800009902,2.850528143539285,3.776588048039357,3.313558095789321,3.0719028957431256
140,100320626800009905,2.850528143539285,3.776588048039357,3.313558095789321,2.896940241642848
141,100320626800009906,2.850528143539285,3.776588048039357,3.313558095789321,3.3758596175636595
142,100320626800009907,2.850528143539285,3.776588048039357,3.313558095789321,3.2097036673098165
143,100320626800009908,2.850528143539285,3.776588048039357,3.313558095789321,3.7140638545321902
144,100320626800009909,2.850528143539285,3.776588048039357,3.313558095789321,3.2916954221370403
145,100320626800009910,2.850528143539285,3.776588048039357,3.313558095789321,3.02346032464033
146,100320626800009912,2.850528143539285,3.776588048039357,3.313558095789321,2.9869524163229597
147,100320514940003001,2.850528143539285,3.776588048039357,3.313558095789321,3.4951497623652688
148,100320514940003002,2.850528143539285,3.776588048039357,3.313558095789321,3.228801118380829
149,100320514940003003,2.850528143539285,3.776588048039357,3.313558095789321,3.6833867835356284
150,100320514940003004,2.850528143539285,3.776588048039357,3.313558095789321,3.3536382735861348
151,100320514940003005,2.850528143539285,3.776588048039357,3.313558095789321,3.5815614319328257
152,100320514940003006,2.850528143539285,3.776588048039357,3.313558095789321,3.5537191072920584
153,100320911180002001,2.850528143539285,3.776588048039357,3.313558095789321,2.8610936562333005
154,100320911180002002,2.850528143539285,3.776588048039357,3.313558095789321,2.9296852290066444
155,100320722340500202,2.850528143539285,3.776588048039357,3.313558095789321,3.0285649071504244
156,100320722340500206,2.850528143539285,3.776588048039357,3.313558095789321,2.952650660177985
157,100320722340500207,2.850528143539285,3.776588048039357,3.313558095789321,3.726425378177601
158,100320722340500209,2.850528143539285,3.776588048039357,3.313558095789321,3.419567432759962
159,100320722340500210,2.850528143539285,3.776588048039357,3.313558095789321,3.4653811831261767
160,100320722340500211,2.850528143539285,3.776588048039357,3.313558095789321,2.9405561356582655
161,100320722340500212,2.850528143539285,3.776588048039357,3.313558095789321,3.66246113330514
162,100320722340500214,2.850528143539285,3.776588048039357,3.313558095789321,3.3340038530494565
163,100320626800010001,2.850528143539285,3.776588048039357,3.313558095789321,3.41739084477001
164,100320626800010002,2.850528143539285,3.776588048039357,3.313558095789321,3.5729583228919313
165,100320309342503701,2.850528143539285,3.776588048039357,3.313558095789321,3.735302940481484
166,100320514940003101,2.850528143539285,3.776588048039357,3.313558095789321,3.4384164814934883
167,100320626800010014,2.850528143539285,3.776588048039357,3.313558095789321,2.857171781112494
168,100320514940003103,2.850528143539285,3.776588048039357,3.313558095789321,3.7690383326939583
169,100320626800010016,2.850528143539285,3.776588048039357,3.313558095789321,2.902629212451727
170,100320514940003104,2.850528143539285,3.776588048039357,3.313558095789321,3.5212609253737788
171,100320626800010018,2.850528143539285,3.776588048039357,3.313558095789321,3.516187619701375
172,100320514940003105,2.850528143539285,3.776588048039357,3.313558095789321,2.8690590212649645
173,100320514940003107,2.850528143539285,3.776588048039357,3.313558095789321,3.389144821692012
174,100320514940003108,2.850528143539285,3.776588048039357,3.313558095789321,3.3915640981838213
175,100320514940003109,2.850528143539285,3.776588048039357,3.313558095789321,2.9037780040875862
176,100320514940003110,2.850528143539285,3.776588048039357,3.313558095789321,3.3426379279409857
177,100320514940003111,2.850528143539285,3.776588048039357,3.313558095789321,3.1791156647659577
178,100320514940003112,2.850528143539285,3.776588048039357,3.313558095789321,3.604326470442385
179,100320722340500709,2.850528143539285,3.776588048039357,3.313558095789321,3.2534650193715136
180,100320825262502710,2.850528143539285,3.776588048039357,3.313558095789321,2.937913154745565
181,100320308210017101,2.850528143539285,3.776588048039357,3.313558095789321,3.13888073447987
182,100320308210017104,2.850528143539285,3.776588048039357,3.313558095789321,3.3726066978222775
183,100320308210017105,2.850528143539285,3.776588048039357,3.313558095789321,3.524760975683865
184,100320308210021202,2.850528143539285,3.776588048039357,3.313558095789321,3.2299333684388136
185,100320308210017106,2.850528143539285,3.776588048039357,3.313558095789321,3.4980608864467557
186,100320308210017107,2.850528143539285,3.776588048039357,3.313558095789321,3.385039928864131
187,100320308210021205,2.850528143539285,3.776588048039357,3.313558095789321,3.659387477098235
188,100320309650903901,2.850528143539285,3.776588048039357,3.313558095789321,2.8974976813466453
189,100320308210017119,2.850528143539285,3.776588048039357,3.313558095789321,3.5826544397626843
190,100320514940003201,2.850528143539285,3.776588048039357,3.313558095789321,3.3682756049433222
191,100320514940003202,2.850528143539285,3.776588048039357,3.313558095789321,3.3951769292631893
192,100320514940003203,2.850528143539285,3.776588048039357,3.313558095789321,2.8925305465344544
193,100320514940003204,2.850528143539285,3.776588048039357,3.313558095789321,3.5412603667591127
194,100320514940003205,2.850528143539285,3.776588048039357,3.313558095789321,3.2185822696926922
195,100320514940048301,2.850528143539285,3.776588048039357,3.313558095789321,3.4036343981802233
196,100320514940048302,2.850528143539285,3.776588048039357,3.313558095789321,3.219656544602394
197,100320514940048303,2.850528143539285,3.776588048039357,3.313558095789321,3.0655330027164
198,100320514940048304,2.850528143539285,3.776588048039357,3.313558095789321,3.488180845468462
199,100320514940048305,2.850528143539285,3.776588048039357,3.313558095789321,3.147915142994456
200,100320514940048307,2.850528143539285,3.776588048039357,3.313558095789321,3.541830318932315
201,100320514940048308,2.850528143539285,3.776588048039357,3.313558095789321,3.0423825816578427
202,100320514940048309,2.850528143539285,3.776588048039357,3.313558095789321,3.7335333870570913
203,100320514940048310,2.850528143539285,3.776588048039357,3.313558095789321,3.5602890829682408
204,100320514940048312,2.850528143539285,3.776588048039357,3.313558095789321,3.441694456697569
205,100320514940048313,2.850528143539285,3.776588048039357,3.313558095789321,3.364472168758248
206,100320514940048315,2.850528143539285,3.776588048039357,3.313558095789321,3.4518879156045243
207,100320308210013118,2.850528143539285,3.776588048039357,3.313558095789321,3.0216359663109342
208,100320308210013122,2.850528143539285,3.776588048039357,3.313558095789321,3.3349056720930843
209,100320308210013123,2.850528143539285,3.776588048039357,3.313558095789321,3.7479657805743716
210,100320722340201411,2.850528143539285,3.776588048039357,3.313558095789321,3.2060965641200694
211,100320825260000207,2.850528143539285,3.776588048039357,3.313558095789321,3.2049426191881696
212,100320309342503903,2.850528143539285,3.776588048039357,3.313558095789321,3.4413247224670775
213,100320309342503904,2.850528143539285,3.776588048039357,3.313558095789321,3.4983080787453606
214,100320309342503905,2.850528143539285,3.776588048039357,3.313558095789321,3.2228378086376974
215,100320309342503906,2.850528143539285,3.776588048039357,3.313558095789321,3.611258048927263
216,100320514940003301,2.850528143539285,3.776588048039357,3.313558095789321,3.5809831044336677
217,100320514940003302,2.850528143539285,3.776588048039357,3.313558095789321,3.3027513841039697
218,100320514940003303,2.850528143539285,3.776588048039357,3.313558095789321,2.938476692713768
219,100320514940003304,2.850528143539285,3.776588048039357,3.313558095789321,3.6828080594153914
220,100320514940003305,2.850528143539285,3.776588048039357,3.313558095789321,3.0640852946563575
221,100320514940003306,2.850528143539285,3.776588048039357,3.313558095789321,2.910602582298969
222,100320514940003308,2.850528143539285,3.776588048039357,3.313558095789321,3.270796137918347
223,100320309342503920,2.850528143539285,3.776588048039357,3.313558095789321,3.5765583116343733
224,100320309342503922,2.850528143539285,3.776588048039357,3.313558095789321,3.3852334121614787
225,100320309342503925,2.850528143539285,3.776588048039357,3.313558095789321,2.9095997912547444
226,100320420590011402,2.850528143539285,3.776588048039357,3.313558095789321,3.021235179133636
227,100320514940048402,2.850528143539285,3.776588048039357,3.313558095789321,3.6212622135908266
228,100320309750101011,2.850528143539285,3.776588048039357,3.313558095789321,2.932684941697742
229,100320514940048404,2.850528143539285,3.776588048039357,3.313558095789321,3.6299274144656843
230,100320514940048405,2.850528143539285,3.776588048039357,3.313558095789321,3.7577572166873416
231,100320514940048406,2.850528143539285,3.776588048039357,3.313558095789321,2.857571726655809
232,100320514940048407,2.850528143539285,3.776588048039357,3.313558095789321,2.9150051622020885
233,100320514940048408,2.850528143539285,3.776588048039357,3.313558095789321,3.3278298852412145
234,100320514940048409,2.850528143539285,3.776588048039357,3.313558095789321,3.4091240040727944
235,100320514940048410,2.850528143539285,3.776588048039357,3.313558095789321,3.284190302469089
236,100320514940048411,2.850528143539285,3.776588048039357,3.313558095789321,3.2009798895468733
237,100320514940048412,2.850528143539285,3.776588048039357,3.313558095789321,2.894031395082201
238,100320514940048413,2.850528143539285,3.776588048039357,3.313558095789321,3.17084300798724
239,100320722340500510,2.850528143539285,3.776588048039357,3.313558095789321,3.302650142610964
240,100320514940048414,2.850528143539285,3.776588048039357,3.313558095789321,2.93578341913057
241,100320514940048415,2.850528143539285,3.776588048039357,3.313558095789321,3.68264277665357
242,100320514940048416,2.850528143539285,3.776588048039357,3.313558095789321,2.96527052818605
243,100320514940048417,2.850528143539285,3.776588048039357,3.313558095789321,3.6671663333626907
244,100320514940048419,2.850528143539285,3.776588048039357,3.313558095789321,2.9557988351895883
245,100320514940048420,2.850528143539285,3.776588048039357,3.313558095789321,3.6823910736201104
246,100320309750101027,2.850528143539285,3.776588048039357,3.313558095789321,3.7566305122929076
247,100320722340500518,2.850528143539285,3.776588048039357,3.313558095789321,3.2036864794709605
248,100320514940048423,2.850528143539285,3.776588048039357,3.313558095789321,3.4191266586763787
249,100320514940048424,2.850528143539285,3.776588048039357,3.313558095789321,3.668875348483954
250,100320722340500519,2.850528143539285,3.776588048039357,3.313558095789321,3.4319706485550014
251,100320308210013222,2.850528143539285,3.776588048039357,3.313558095789321,2.9291254647242653
252,100320514940048418,2.850528143539285,3.776588048039357,3.313558095789321,2.8988372613773716
253,100320309750101036,2.850528143539285,3.776588048039357,3.313558095789321,3.622616778870917
254,100320208200160301,2.850528143539285,3.776588048039357,3.313558095789321,3.729832010135087
255,100320208200160302,2.850528143539285,3.776588048039357,3.313558095789321,2.856592261808654
256,100320208200160303,2.850528143539285,3.776588048039357,3.313558095789321,3.3699353001308636
257,100320208200160304,2.850528143539285,3.776588048039357,3.313558095789321,3.3240142297954236
258,100320927732503601,2.850528143539285,3.776588048039357,3.313558095789321,2.8622204035862735
259,100320208200160305,2.850528143539285,3.776588048039357,3.313558095789321,3.7386181050614518
260,100320208200160306,2.850528143539285,3.776588048039357,3.313558095789321,3.2431730593490293
261,100320208200160307,2.850528143539285,3.776588048039357,3.313558095789321,3.2830379608300517
262,100320208200160308,2.850528143539285,3.776588048039357,3.313558095789321,3.170429895588664
263,100320208200160309,2.850528143539285,3.776588048039357,3.313558095789321,3.573018669404052
264,100320208200160310,2.850528143539285,3.776588048039357,3.313558095789321,3.5822595434711793
265,100320208200160311,2.850528143539285,3.776588048039357,3.313558095789321,3.6878697964730156
266,100320208200160312,2.850528143539285,3.776588048039357,3.313558095789321,3.441384752798991
267,100320208200160313,2.850528143539285,3.776588048039357,3.313558095789321,3.7475297727832024
268,100320208200160314,2.850528143539285,3.776588048039357,3.313558095789321,3.3263041505588506
269,100320927732503603,2.850528143539285,3.776588048039357,3.313558095789321,3.7210088554580585
270,100320309820101708,2.850528143539285,3.776588048039357,3.313558095789321,3.3789001299988
271,100320825262503001,2.850528143539285,3.776588048039357,3.313558095789321,3.7132257688191803
272,100320825262503003,2.850528143539285,3.776588048039357,3.313558095789321,3.69185432887708
273,100320825262503005,2.850528143539285,3.776588048039357,3.313558095789321,3.589140282311089
274,100320825262503006,2.850528143539285,3.776588048039357,3.313558095789321,3.51385820232348
275,100320825262503007,2.850528143539285,3.776588048039357,3.313558095789321,3.1130814912886944
276,100320308210013301,2.850528143539285,3.776588048039357,3.313558095789321,2.9468227488114165
277,100320308210013302,2.850528143539285,3.776588048039357,3.313558095789321,3.6431951707711336
278,100320308210013303,2.850528143539285,3.776588048039357,3.313558095789321,3.531543807531126
279,100320309510902902,2.850528143539285,3.776588048039357,3.313558095789321,3.3148468656143826
280,100320722340500601,2.850528143539285,3.776588048039357,3.313558095789321,3.08877403811013
281,100320308210013306,2.850528143539285,3.776588048039357,3.313558095789321,3.6743433972791433
282,100320308210013307,2.850528143539285,3.776588048039357,3.313558095789321,3.01283378321434
283,100320309510902906,2.850528143539285,3.776588048039357,3.313558095789321,3.4630611569836773
284,100320722340500604,2.850528143539285,3.776588048039357,3.313558095789321,2.951377510314741
285,100320722340500605,2.850528143539285,3.776588048039357,3.313558095789321,3.339402674943037
286,100320308210013311,2.850528143539285,3.776588048039357,3.313558095789321,3.6530215737175675
287,100320927732503701,2.850528143539285,3.776588048039357,3.313558095789321,3.14675351115552
288,100320927732503702,2.850528143539285,3.776588048039357,3.313558095789321,2.957458396642185
289,100320514940003501,2.850528143539285,3.776588048039357,3.313558095789321,3.0207948606705095
290,100320514940003502,2.850528143539285,3.776588048039357,3.313558095789321,3.096739258806542
291,100320514940003506,2.850528143539285,3.776588048039357,3.313558095789321,3.198840168048176
292,100320514940003507,2.850528143539285,3.776588048039357,3.313558095789321,3.566149198913298
293,100320514940003508,2.850528143539285,3.776588048039357,3.313558095789321,3.344488317668836
294,100320514940003509,2.850528143539285,3.776588048039357,3.313558095789321,3.4192138884328895
295,100320514940003510,2.850528143539285,3.776588048039357,3.313558095789321,3.5040117137137607
296,100320514940003511,2.850528143539285,3.776588048039357,3.313558095789321,3.645996441682212
297,100320514940003512,2.850528143539285,3.776588048039357,3.313558095789321,3.6760496200009887
298,100320942642595001,2.850528143539285,3.776588048039357,3.313558095789321,3.218440544280223
299,100320514940003513,2.850528143539285,3.776588048039357,3.313558095789321,3.3439816854580133
300,100320514940003514,2.850528143539285,3.776588048039357,3.313558095789321,3.6108704245477217
301,100320308210017508,2.850528143539285,3.776588048039357,3.313558095789321,3.1378112970944634
302,100320932610000101,2.850528143539285,3.776588048039357,3.313558095789321,3.189420245817627
303,100320722340500710,2.850528143539285,3.776588048039357,3.313558095789321,3.7241153284694732
304,100320722340500711,2.850528143539285,3.776588048039357,3.313558095789321,2.924847899066863
305,100320308210021607,2.850528143539285,3.776588048039357,3.313558095789321,3.346159914606735
306,100320308210021608,2.850528143539285,3.776588048039357,3.313558095789321,3.0181678394534837
307,100320308210017511,2.850528143539285,3.776588048039357,3.313558095789321,2.8815618748377427
308,100320308210021610,2.850528143539285,3.776588048039357,3.313558095789321,3.3333984166703505
309,100320308210021611,2.850528143539285,3.776588048039357,3.313558095789321,3.150538969446156
310,100320308210017512,2.850528143539285,3.776588048039357,3.313558095789321,3.5905660169304494
311,100320308212589801,2.850528143539285,3.776588048039357,3.313558095789321,3.5791143591638543
312,100320722340201711,2.850528143539285,3.776588048039357,3.313558095789321,3.7498710905581296
313,100320722340500712,2.850528143539285,3.776588048039357,3.313558095789321,3.080006225391325
314,100320722340500713,2.850528143539285,3.776588048039357,3.313558095789321,3.2670637926140884
315,100320722340500714,2.850528143539285,3.776588048039357,3.313558095789321,3.5418606467786855
316,100320722340500715,2.850528143539285,3.776588048039357,3.313558095789321,3.342097322333709
317,100320722340500716,2.850528143539285,3.776588048039357,3.313558095789321,2.8869201996255334
318,100320514940003603,2.850528143539285,3.776588048039357,3.313558095789321,3.1343716732597584
319,100320514940003604,2.850528143539285,3.776588048039357,3.313558095789321,3.1462344447297044
320,100320514940003605,2.850528143539285,3.776588048039357,3.313558095789321,3.7230444989085747
321,100320514940003606,2.850528143539285,3.776588048039357,3.313558095789321,3.5501652403772628
322,100320514940003608,2.850528143539285,3.776588048039357,3.313558095789321,3.6496482708335454
323,100320514940003610,2.850528143539285,3.776588048039357,3.313558095789321,2.958176014256518
324,100320514940003612,2.850528143539285,3.776588048039357,3.313558095789321,3.1975432927444403
325,100320514940003613,2.850528143539285,3.776588048039357,3.313558095789321,3.24536546353158
326,100320420590011701,2.850528143539285,3.776588048039357,3.313558095789321,3.389844460865247
327,100320420590011702,2.850528143539285,3.776588048039357,3.313558095789321,2.8931634341039856
328,100320420590011703,2.850528143539285,3.776588048039357,3.313558095789321,2.9441880124349833
329,100320420590011705,2.850528143539285,3.776588048039357,3.313558095789321,3.4952653151436337
330,100320308210013507,2.850528143539285,3.776588048039357,3.313558095789321,3.020283151435194
331,100320722340500812,2.850528143539285,3.776588048039357,3.313558095789321,3.0602082258798293
332,100320127940052301,2.850528143539285,3.776588048039357,3.313558095789321,3.7364223642094707
333,100320127940052304,2.850528143539285,3.776588048039357,3.313558095789321,2.939782615945687
334,100320927730001301,2.850528143539285,3.776588048039357,3.313558095789321,3.1302154043819104
