CODIGO_MESA,CANDIDATURA,ID_PAIS,PAIS,ID_DEPARTAMENTO,DEPARTAMENTO,CIRCUNSCRIPCION_UNINOMINAL,CIRCUNSCRIPCION_ESPECIAL,ID_PROVINCIA,PROVINCIA,SECCION,MUNICIPIO,ID_LOCALIDAD,LOCALIDAD,ID_RECINTO,RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,CREEMOS,ADN,MAS_IPSP,FPV,PAN_BOL,LIBRE_21,CC,JUNTOS,APG,CPEM_B,CIDOB,BIA_YUQUI,CONAMAQ,OICH,ORCAWETA,YAMINAWA,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
10037,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,106,Kinder San Vicente De Paul,3,220,8,0,19,2,2,0,164,0,0,0,0,0,0,0,0,0,195,1,1,197,195,197
10208,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25568,U.E. San Roque Nivel Inicial,5,220,5,0,34,2,1,0,154,0,0,0,0,0,0,0,0,0,196,1,4,201,196,201
10209,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25568,U.E. San Roque Nivel Inicial,6,220,2,0,26,2,0,0,163,0,0,0,0,0,0,0,0,0,193,1,6,200,193,200
10301,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,517,Escuela Daniel Calvo,1,220,6,0,13,1,0,0,163,0,0,0,0,0,0,0,0,0,183,0,2,185,183,185
10302,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,517,Escuela Daniel Calvo,2,220,5,0,24,2,1,0,138,0,0,0,0,0,0,0,0,0,170,0,3,173,170,173
10303,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,517,Escuela Daniel Calvo,3,220,5,0,23,1,0,0,149,0,0,0,0,0,0,0,0,0,178,0,5,183,178,183
10304,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,517,Escuela Daniel Calvo,4,104,0,0,7,1,0,0,73,0,0,0,0,0,0,0,0,0,81,0,3,84,81,84
10375,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,1,220,4,0,30,2,1,0,150,0,0,0,0,0,0,0,0,0,187,2,4,193,187,193
10377,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,3,220,4,0,26,3,0,0,156,0,0,0,0,0,0,0,0,0,189,1,2,192,189,192
10378,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,4,220,8,0,23,4,0,0,153,0,0,0,0,0,0,0,0,0,188,0,5,193,188,193
10379,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,5,220,4,0,36,1,1,0,142,0,0,0,0,0,0,0,0,0,184,3,5,192,184,192
10380,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,6,220,2,0,19,4,1,0,160,0,0,0,0,0,0,0,0,0,186,4,8,198,186,198
10381,PRESIDENTE,32,Bolivia,1,Chuquisaca,0,0,1,Oropeza                                 ,1,Sucre,2794,Sucre                                   ,25530,Campo Deportivo Noria Alta,7,220,5,0,21,2,0,0,160,0,0,0,0,0,0,0,0,0,188,3,4,195,188,195
