CODIGO_MESA,CANDIDATURA,ID_PAIS,PAIS,ID_DEPARTAMENTO,DEPARTAMENTO,CIRCUNSCRIPCION_UNINOMINAL,CIRCUNSCRIPCION_ESPECIAL,ID_PROVINCIA,PROVINCIA,SECCION,MUNICIPIO,ID_LOCALIDAD,LOCALIDAD,ID_RECINTO,RECINTO,NUMERO_MESA,INSCRITOS_HABILITADOS,CREEMOS,ADN,MAS_IPSP,FPV,PAN_BOL,LIBRE_21,CC,JUNTOS,APG,CPEM_B,CIDOB,BIA_YUQUI,CONAMAQ,OICH,ORCAWETA,YAMINAWA,VOTO_VALIDO,VOTO_BLANCO,VOTO_NULO,VOTO_EMITIDO,VOTO_VALIDO_SISTEMA,VOTO_EMITIDO_SISTEMA
1065,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25167,Escuela De Jornada Simple Nº 07 D.E. 18 Republica Arabe de Egipto,5,210,6,0,92,0,2,0,16,0,0,0,0,0,0,0,0,0,116,0,2,118,116,118
1172,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,2,220,2,0,104,2,0,0,21,0,0,0,0,0,0,0,0,0,129,0,0,129,129,129
1175,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,5,220,5,0,114,1,3,0,15,0,0,0,0,0,0,0,0,0,138,0,1,139,138,139
1177,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,7,220,9,0,112,2,0,0,16,0,0,0,0,0,0,0,0,0,139,2,6,147,139,147
1178,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,1,Buenos Aires,1,C.A. Buenos Aires,3611,C.A. Buenos Aires,25190,Escuela de Educacion Media N° 4  De 19  Homero Manzi,8,152,4,0,70,3,4,0,18,0,0,0,0,0,0,0,0,0,99,1,5,105,99,105
1275,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),1,220,2,0,151,0,0,0,11,0,0,0,0,0,0,0,0,0,164,0,6,170,164,170
1284,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4130,Villa Celina,25177,Escuela de Educación Primaria  Nº 138  Comandante Luis Piedrabuena (Centro de Educación Física CEF 112),10,220,2,0,119,1,1,0,11,0,0,0,0,0,0,0,0,0,134,0,9,143,134,143
1314,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,3,220,3,0,125,1,0,0,7,0,0,0,0,0,0,0,0,0,136,1,8,145,136,145
1315,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,4,220,0,0,130,2,0,0,8,0,0,0,0,0,0,0,0,0,140,0,3,143,140,143
1316,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4131,Isidro Casanova,25179,Isidro Casanova - Escuela Secundaria Nº76,5,220,1,0,144,3,2,0,7,0,0,0,0,0,0,0,0,0,157,0,3,160,157,160
1322,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4132,Gregorio de Laferrere,25180,Escuela Primaria Nº 19,1,220,2,0,124,1,3,0,7,0,0,0,0,0,0,0,0,0,137,0,4,141,137,141
1345,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,3,La Matanza,1,La Matanza,4133,San Justo,25182,Anexo I De Escuela Secundaria Nº11,3,220,0,0,124,3,1,0,12,0,0,0,0,0,0,0,0,0,140,1,3,144,140,144
1442,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,8,La Plata,1,La Plata,4140,La Plata,25064,Escuela Secundaria Nº34 Almafuerte,3,220,2,0,105,4,2,0,7,0,0,0,0,0,0,0,0,0,120,0,5,125,120,125
1466,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,8,La Plata,1,La Plata,4140,La Plata,25188,Escuela Primaria N°102 Dr. Dardo Rocha,7,220,2,0,68,1,3,0,3,0,0,0,0,0,0,0,0,0,77,0,5,82,77,82
1470,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,8,La Plata,1,La Plata,4140,La Plata,25188,Escuela Primaria N°102 Dr. Dardo Rocha,11,69,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,42,42
1479,PRESIDENTE,11,Argentina,10,Buenos Aires,0,0,9,Escobar,1,Escobar,4141,Belén de Escobar,25146,Escobar-Esc. Secundaria Basica Nº23,9,220,2,0,106,1,2,0,7,0,0,0,0,0,0,0,0,0,118,1,4,123,118,123
1612,PRESIDENTE,11,Argentina,21,Cordoba,0,0,5,Capital,1,Cordoba,3762,Cordoba,25154,CPC Villa El Libertador,1,220,3,0,92,7,2,0,6,0,0,0,0,0,0,0,0,0,110,0,2,112,110,112
1641,PRESIDENTE,11,Argentina,22,Salta,0,0,8,Orán,1,San Ramón de la Nueva Orán,3765,San Ramón de la Nueva Orán,25090,Escuela De Comercio Julio Cortez Nº 5091,4,220,0,0,44,2,5,0,7,0,0,0,0,0,0,0,0,0,58,3,11,72,58,72
1662,PRESIDENTE,11,Argentina,87,Corrientes,0,0,1,Lavalle,1,Santa Lucía,4375,Santa Lucía,26087,Centro Integrador Comunitario de la Municipalidad de Santa Lucia (CIC),1,220,1,2,110,4,2,3,8,0,0,0,0,0,0,0,0,0,130,1,7,138,130,138
1732,PRESIDENTE,34,Brasil,18,Sao Paulo,0,0,1,Sao Paulo,1,Sao Paulo,3619,Sao Paulo,25200,Escuela Estadual Provincia de Nagasaki,19,125,3,0,74,1,0,0,3,0,0,0,0,0,0,0,0,0,81,0,3,84,81,84
1852,PRESIDENTE,34,Brasil,18,Sao Paulo,0,0,1,Sao Paulo,2,Guarulhos,4151,Guarulhos,26121,Escola Prefeitura Guarulhos Prof. Silvia de Cassia Matias,10,45,1,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,18,18,18
2210,PRESIDENTE,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,3617,Barcelona,26180,La Farga (Centro de Eventos),1,220,36,0,62,1,0,0,47,0,0,0,0,0,0,0,0,0,146,0,3,149,146,149
2212,PRESIDENTE,67,España,16,Cataluña,0,0,2,Barcelona,1,Barcelona,3617,Barcelona,26180,La Farga (Centro de Eventos),3,220,34,0,49,2,0,0,56,0,0,0,0,0,0,0,0,0,141,0,7,148,141,148
2368,PRESIDENTE,67,España,30,Andalucia,0,0,8,Granada,1,Granada,4393,Granada,26105,Centro Cívico Zaidín,3,220,12,1,122,4,0,0,18,0,0,0,0,0,0,0,0,0,157,0,3,160,157,160
