"LAT","LON","ID_RECI","HAB","INHAB","PAIS","N_MESAS","REC","MUN","BOL","CIU","PROV","DEP","URB","DEN_C"
-16.49919,-68.11177,"1003202072900807",4620,47,"Bolivia",21,"Col. Sergio Almaraz","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.49185,-68.10925,"1003202072900808",2373,26,"Bolivia",11,"Col. Caracas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.49198,-68.10408,"1003202072900901",3978,40,"Bolivia",18,"Colegio Topater","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.50008,-68.10194,"1003202072900902",5621,83,"Bolivia",26,"Colegio Don Bosco","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.50195,-68.10326,"1003202072900903",3753,53,"Bolivia",17,"Colegio Jerusalem","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.50602,-68.10197,"1003202072900904",2094,31,"Bolivia",10,"Colegio Delia Gambarte","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.49375,-68.09786,"1003202072900905",2908,40,"Bolivia",14,"Escuela Ciudad Del Niño","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.48442,-68.08366,"1003202072900906",795,11,"Bolivia",4,"Escuela 13 de Junio Chinchaya","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.48678,-68.07882,"1003202072900907",862,4,"Bolivia",4,"Esc. Mscal. Antonio Jose De Sucre","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.5103,-68.11266,"1003202072901002",3612,66,"Bolivia",17,"Escuela Pedro Poveda","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.51854,-68.11337,"1003202072901004",3177,49,"Bolivia",15,"Escuela Superior de Formación de Maestros Simon Bolivar","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.5103,-68.11266,"1003202072901005",374,1,"Bolivia",2,"Escuela Pedro Poveda","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.51307,-68.107,"1003202072901006",1752,25,"Bolivia",8,"Polifuncional San Isidro (Iglesia San Isidro)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.51187,-68.09919,"1003202072901007",5488,94,"Bolivia",25,"Colegio Sergio Villegas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.49957,-68.09043,"1003202072901009",1921,28,"Bolivia",9,"Escuela Callapa (Plaza De Callapa)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.52268,-68.10533,"1003202072901010",8032,127,"Bolivia",37,"Colegio 6 de Junio","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.52197,-68.08987,"1003202072901101",3658,68,"Bolivia",17,"U. E. Ff. Aa. De La Nación","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.52519,-68.08743,"1003202072901102",10191,136,"Bolivia",47,"Escuela Rosemari de Barrientos","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.51657,-68.08412,"1003202072901103",3863,36,"Bolivia",18,"Escuela Victor Paz Estensoro","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53951,-68.08488,"1003202072901104",2883,52,"Bolivia",14,"Instituto Domingo Savio","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53309,-68.07697,"1003202072901201",10891,312,"Bolivia",50,"Colegio Franco Boliviano","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.51433,-68.05845,"1003202072901202",8955,83,"Bolivia",41,"Escuela Alto Achumani","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.54617,-68.09236,"1003202072901203",4215,136,"Bolivia",20,"Escuela Santa Rosa La Florida","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53858,-68.07787,"1003202072901204",3506,69,"Bolivia",16,"Colegio Rene Barrientos","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.54204,-68.06351,"1003202072901301",5869,93,"Bolivia",27,"Esc. Walter Straub","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.54179,-68.07632,"1003202072901303",5684,136,"Bolivia",26,"Unidad Educativa Los Pinos","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.5454,-68.07858,"1003202072901304",3123,70,"Bolivia",15,"Col. Loretto","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.54834,-68.02591,"1003202072901401",1561,17,"Bolivia",8,"Unid. Educ. Joaquin Hernann","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","5.64227916856"
-16.536837,-68.038099,"1003202072901402",5695,53,"Bolivia",26,"Esc. Santa Rosa De Lima","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","5.64227916856"
-16.54382,-68.04996,"1003202072901403",3420,39,"Bolivia",16,"U.E. Betesta","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","5.64227916856"
-16.537806,-68.045343,"1003202072901405",8360,118,"Bolivia",38,"Escuela Chasquipampa","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","5.64227916856"
-16.55968,-68.09364,"1003202072901501",783,23,"Bolivia",4,"Seminario Nazareno","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","10.9721788903"
-16.58935,-68.0744,"1003202072901512",1604,24,"Bolivia",8,"Unidad Educativa Jupapina","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","10.953498773"
-16.52725,-68.10605,"1003202072901602",5430,115,"Bolivia",25,"Col. Herschell","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.52828,-68.09735,"1003202072901603",3278,70,"Bolivia",15,"Cancha Deportiva","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53112,-68.09369,"1003202072901604",5315,53,"Bolivia",25,"Esc. Francisco De Miranda","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53394,-68.1031,"1003202072901605",3225,66,"Bolivia",15,"Escuela Juan Pablo II","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.53659,-68.09715,"1003202072901606",3595,56,"Bolivia",17,"Colegio San Ignacio","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.511154,-68.130653,"1003202072901701",1361,37,"Bolivia",7,"Liceo Bolivia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.516919,-68.129015,"1003202072901703",2933,62,"Bolivia",14,"Colegio Amoretti","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51584,-68.12474,"1003202072901704",2109,40,"Bolivia",10,"Kinder Nazario Pardo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51624,-68.13242,"1003202072901707",4411,41,"Bolivia",20,"Col. Gregorio Reynolds","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51474,-68.119641,"1003202072901708",3754,104,"Bolivia",17,"Col. Amor de Dios","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50758,-68.12685,"1003202072901709",1235,40,"Bolivia",6,"Facultad de Tecnologia (U.M.S.A)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50675,-68.12861,"1003202072901710",669,29,"Bolivia",3,"Esc. Republica Del Peru","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.52707,-68.12814,"1003202072901801",2420,15,"Bolivia",11,"Esc. San Jose","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.53269,-68.13081,"1003202072901802",1320,19,"Bolivia",6,"Unid. Educ. Jorge Vargas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.53238,-68.14185,"1003202072901803",4646,64,"Bolivia",22,"Esc. Jose Santos","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.54603,-68.14462,"1003202072901804",820,6,"Bolivia",4,"Esc. San Miguel","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","244.06177600300001"
-16.51144,-68.14366,"1003202072901901",3561,47,"Bolivia",17,"Escuela Republica de Japon","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.52328,-68.14557,"1003202072901902",7736,135,"Bolivia",36,"Col. Luis Espinal Camps","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51144,-68.14366,"1003202072901903",3252,72,"Bolivia",15,"Escuela Republica de Japon","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51145,-68.14835,"1003202072901905",3300,53,"Bolivia",15,"Unid. Educ. Jaime Escalante","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51458,-68.14673,"1003202072901906",1360,32,"Bolivia",7,"Esc. Alto Tembladerani","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51064,-68.14203,"1003202072902001",5308,51,"Bolivia",25,"Colegio Ignacio Calderon","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.512624,-68.13953,"1003202072902003",3901,69,"Bolivia",18,"Unidad Educativa Puerto Rico","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.52271,-68.1396,"1003202072902004",3644,34,"Bolivia",17,"Unid. Educ. Raul Salmon De La Barra","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51047,-68.14204,"1003202072902005",1985,37,"Bolivia",9,"U. E. Pantaleon Dalence","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.51199,-68.14326,"1003202072902006",1636,24,"Bolivia",8,"Unid. Educ. Hugo Banzer Suarez","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.5042,-68.13995,"1003202072902101",3848,69,"Bolivia",18,"Instituto Mendez Arcos","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50126,-68.141,"1003202072902103",1286,34,"Bolivia",6,"Esc. Alcides Arguedas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50628,-68.13234,"1003202072902105",2302,22,"Bolivia",11,"Instituto Americano","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50126,-68.13188,"1003202072902108",1359,27,"Bolivia",7,"Liceo La Paz","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50628,-68.13234,"1003202072902109",2710,78,"Bolivia",13,"Instituto Americano","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.511687,-68.135919,"1003202072902110",1140,14,"Bolivia",6,"Complejo Deportivo San Luis","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50283,-68.13491,"1003202072902111",584,47,"Bolivia",3,"(Cárcel) Panóptico","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50349,-68.1338,"1003202072902112",1306,20,"Bolivia",6,"Colegio Canadiense","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.49612,-68.14117,"1003202072902201",1541,20,"Bolivia",7,"Colegio Villarroel","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.4961,-68.14117,"1003202072902204",1963,51,"Bolivia",9,"Colegio Villarroel","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49557,-68.13808,"1003202072902205",624,21,"Bolivia",3,"Esc. Mcal Santa Cruz","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49661,-68.13798,"1003202072902206",1881,31,"Bolivia",9,"Col. San Francisco","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49969,-68.14119,"1003202072902207",2087,65,"Bolivia",10,"Col. San Martin","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.50292,-68.13763,"1003202072902208",2565,35,"Bolivia",12,"Col. Maria Auxiliadora","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.49651,-68.14451,"1003202072902302",3300,56,"Bolivia",15,"Esc. Eduardo Avaroa","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.499701,-68.1498,"1003202072902305",2156,17,"Bolivia",10,"Esc. Gral. Jose Manuel Pando","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.500702,-68.149588,"1003202072902306",5258,118,"Bolivia",24,"Esc. Ladislao Cabrera","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.507,-68.153354,"1003202072902401",4400,65,"Bolivia",20,"Esc. Sagrado Corazon De Jesus","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50653,-68.14336,"1003202072902404",3378,67,"Bolivia",16,"Col. Canada","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50356,-68.14701,"1003202072902405",7290,142,"Bolivia",34,"Col. Daniel Sanchez Bustamante","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50409,-68.14641,"1003202072902406",4810,66,"Bolivia",22,"Esc. Remberto Tapia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.493988,-68.161267,"1003202072902501",3829,73,"Bolivia",18,"Colegio Italia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49451,-68.15932,"1003202072902502",6434,101,"Bolivia",30,"Esc. Club De Leones","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49805,-68.15083,"1003202072902504",7992,117,"Bolivia",37,"Colegio Holanda","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49805,-68.15083,"1003202072902505",5226,75,"Bolivia",24,"Colegio Holanda","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49414,-68.15351,"1003202072902601",4526,69,"Bolivia",21,"Colegio Max Toledo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49241,-68.14603,"1003202072902602",1526,20,"Bolivia",7,"Unidad Educativa Fabril 18 de Mayo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49414,-68.15351,"1003202072902603",2418,72,"Bolivia",11,"Colegio Max Toledo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49451,-68.15932,"1003202072902604",2374,36,"Bolivia",11,"Esc. Club De Leones","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.493988,-68.161267,"1003202072902605",1473,13,"Bolivia",7,"Colegio Italia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.488984,-68.164045,"1003202072902701",6185,87,"Bolivia",29,"U.E. Copacabana (Fe y Alegria)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48865,-68.164216,"1003202072902702",2223,20,"Bolivia",11,"U.E. Abraham Reyes (Fe y Alegria)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48517,-68.16608,"1003202072902703",1328,20,"Bolivia",6,"Sede Social de Cusicancha","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48993,-68.15286,"1003202072902801",3438,36,"Bolivia",16,"Unidad Educativa San Jose (U. E. Manuel B. Mariaca)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49047,-68.15231,"1003202072902803",3960,43,"Bolivia",18,"Col. Franz Tamayo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49042,-68.16064,"1003202072902804",5504,68,"Bolivia",25,"Col. Marien Garten","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.487,-68.15572,"1003202072902805",5223,76,"Bolivia",24,"Col. Guillen Pinto","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.4923,-68.14012,"1003202072902901",1540,33,"Bolivia",7,"Colegio German Busch","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48456,-68.1449,"1003202072902902",1920,27,"Bolivia",9,"Colegio Francia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.49013,-68.14114,"1003202072902903",2553,49,"Bolivia",12,"Escuela Republica del Brasil","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48675,-68.15145,"1003202072902904",2287,29,"Bolivia",11,"Col. San Javier","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49241,-68.14603,"1003202072902905",1661,29,"Bolivia",8,"Unidad Educativa Fabril 18 de Mayo","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.47277,-68.15314,"1003202072902906",2287,38,"Bolivia",11,"Sede Social Pura Pura","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.48382,-68.14813,"1003202072902907",1675,30,"Bolivia",8,"Escuela Eloy Alvarez Plata","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.45705,-68.15082,"1003202072903001",5222,46,"Bolivia",24,"Esc. Gil Tapia Rada","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.45182,-68.14942,"1003202072903002",2797,30,"Bolivia",13,"Kinder Bolivia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.46114,-68.16086,"1003202072903003",1708,12,"Bolivia",8,"Unid. Educ. 20 De Octubre N° 1","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.461473,-68.158409,"1003202072903004",1762,12,"Bolivia",8,"Col. Luis Velasco Flores","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.44667,-68.15063,"1003202072903005",1565,22,"Bolivia",8,"Sede Social Caja Ferroviaria","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.4883,-68.10799,"1003202072903007",3403,34,"Bolivia",16,"Unidad Educativa Valle Hermoso","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.52666,-68.10566,"1003202072903015",5003,84,"Bolivia",23,"Instituto Americano Obrajes","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.53118,-68.09914,"1003202072903016",2494,40,"Bolivia",12,"Plaza Daniel Rodriguez","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.4945,-68.1278,"1003202072903017",3380,52,"Bolivia",16,"Unidad Educativa Republica de China","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.51231,-68.14066,"1003202072903020",4637,95,"Bolivia",21,"Unidad Educativa Carlos Medinacelli","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50092,-68.11906,"1003202072903024",52,7,"Bolivia",1,"(Cárcel) C.O.F. Miraflores","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.4982,-68.13042,"1003202072903025",581,12,"Bolivia",3,"U.E. Carlos Salinas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.50108,-68.108,"1003202072903026",1557,29,"Bolivia",7,"Cancha Deportiva","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.52685,-68.10977,"1003202072903029",109,3,"Bolivia",1,"(Cárcel) C.O.F. Obrajes","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.4971,-68.1409,"1003202072903030",1640,33,"Bolivia",8,"Unidad Educativa Arabe De Egipto","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.50962,-68.14233,"1003202072903031",376,4,"Bolivia",2,"C. E. Adventista Bello Horizonte","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.4988,-68.14587,"1003202072903032",740,16,"Bolivia",4,"Unidad Educativa Privada La Paz","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.4988,-68.14587,"1003202072903033",704,11,"Bolivia",4,"Unidad Educativa Privada La Paz","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","34603.472680699902"
-16.49494,-68.10389,"1003202072903034",6709,86,"Bolivia",31,"Unidad Educativa 24 de Junio","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.57032,-68.08762,"1003202072925030",1994,24,"Bolivia",9,"Unidad Educativa Mallasa","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","10.953498773"
-16.565214,-68.099657,"1003202072925031",2049,20,"Bolivia",10,"Centro de Capacitacion Inti Paxsi","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","10.9721788903"
-16.49114,-68.13431,"1003202072925034",3724,55,"Bolivia",17,"Colegio Antonio Diaz Villamil","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.49531,-68.11748,"1003202072925035",2482,40,"Bolivia",12,"Escuela 6 de Agosto","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.513676,-68.134956,"1003202072925036",6725,83,"Bolivia",31,"Colegio San Luis","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50753,-68.12946,"1003202072925037",4212,61,"Bolivia",20,"Escuela Agustin Aspiazu","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50428,-68.13634,"1003202072925038",1754,43,"Bolivia",8,"Colegio Saint Peters","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50506,-68.13287,"1003202072925039",1932,49,"Bolivia",9,"Colegio Bolivar","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.49122,-68.13418,"1003202072925044",1728,39,"Bolivia",8,"Colegio Luis Alberto Pabon","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.48339,-68.14472,"1003202072925045",1790,25,"Bolivia",9,"Kinder Flora Perez De Saavedra","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.47554,-68.12103,"1003202072925046",2680,44,"Bolivia",13,"Colegio Nuestra Señora de Fatima","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.46878,-68.11532,"1003202072925047",2263,34,"Bolivia",11,"U. E. Andina","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.49925,-68.1187,"1003202072925048",1259,25,"Bolivia",6,"Escuela Piloto Naciones Unidas","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.50356,-68.14701,"1003202072925050",1503,22,"Bolivia",7,"Col. Daniel Sanchez Bustamante","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50287,-68.13556,"1003202072925051",2845,62,"Bolivia",13,"Unidad Educativa Republica de Cuba","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.50871,-68.12662,"1003202072925052",2815,100,"Bolivia",13,"Esc. Ecuador","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.54382,-68.05286,"1003202072925054",1869,5,"Bolivia",9,"U.E. El Pedregal (Urb. Pedregal)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.50017,-68.16099,"1003202072925055",1035,1,"Bolivia",5,"U.E. Filadelfia","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.528713,-68.11529,"1003202072925056",1316,1,"Bolivia",6,"Unidad Educativa Rosario (Urb. El Rosario)","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","0.57110498110300001"
-16.519704,-68.108851,"1003202072925337",1091,0,"Bolivia",5,"U.E. Gran Bretaña","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.5086,-68.11192,"1003202072925342",5621,54,"Bolivia",26,"U.E. Waldo Ballivian","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.537586,-68.070381,"1003202072925343",2430,61,"Bolivia",11,"U.E. San Andrés","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
-16.503,-68.1224,"1003202072925480",4333,58,"Bolivia",20,"Colegio Dora Schmidt","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","18035.9730834"
-16.506315,-68.107941,"1003202072925594",1035,17,"Bolivia",5,"Casa Comunal Villa Litoral","Nuestra Señora de La Paz",TRUE,NA,"Murillo","La Paz","metropol","2.6319652379999998"
