"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","CIRCUNSCRIPCION_ESPECIAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","APG","CPEM_B","CIDOB","BIA_YUQUI","CONAMAQ","OICH","ORCAWETA","YAMINAWA","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
"30296","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","146","Colegio Loyola","8","220",8,16,2,0,157,"0","0","0","0","0","0","0","0","183","2","4","189","183","189",0,"100320308210014608"
"30437","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25867","U. E. Isaac Attie","2","199",6,29,0,0,141,"0","0","0","0","0","0","0","0","176","0","5","181","176","181",0,"100320308212586702"
"30901","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","106","Colegio Nacional Mixto Cochabamba","25","220",4,36,1,1,147,"0","0","0","0","0","0","0","0","189","0","5","194","189","194",0,"100320308210010625"
"31358","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","1","220",1,130,2,0,58,"0","0","0","0","0","0","0","0","191","2","6","199","191","199",0,"100320308212589901"
"31360","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","3","220",1,143,5,0,43,"0","0","0","0","0","0","0","0","192","4","5","201","192","201",0,"100320308212589903"
"31362","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","5","117",4,67,1,1,31,"0","0","0","0","0","0","0","0","104","1","5","110","104","110",0,"100320308212589905"
"32159","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25923","U. E. John Dewey","1","220",6,45,2,0,146,"0","0","0","0","0","0","0","0","199","0","4","203","199","203",0,"100320308212592301"
"32324","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25890","U. E. San Andrés","1","142",0,109,0,0,14,"0","0","0","0","0","0","0","0","123","0","1","124","123","124",0,"100320308212589001"
"33138","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","1","220",3,126,1,2,74,"0","0","0","0","0","0","0","0","206","2","6","214","206","214",0,"100320309342568901"
"33139","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","2","220",2,116,3,1,80,"0","0","0","0","0","0","0","0","202","1","11","214","202","214",0,"100320309342568902"
"33140","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","3","86",3,39,1,1,29,"0","0","0","0","0","0","0","0","73","3","2","78","73","78",0,"100320309342568903"
"33258","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25052","Unidad Educativa Flora Salinas Hinojosa - Amalia Echalar","1","140",7,48,1,0,70,"0","0","0","0","0","0","0","0","126","2","4","132","126","132",0,"100320309342505201"
"33535","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","1","220",1,142,3,1,37,"0","0","0","0","0","0","0","0","184","14","5","203","184","203",0,"100320309362568701"
"33536","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","2","220",1,162,3,1,34,"0","0","0","0","0","0","0","0","201","2","9","212","201","212",0,"100320309362568702"
"33537","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","3","127",2,83,1,1,27,"0","0","0","0","0","0","0","0","114","2","0","116","114","116",0,"100320309362568703"
"33610","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","1","220",0,144,4,0,40,"0","0","0","0","0","0","0","0","188","1","4","193","188","193",0,"100320309390901901"
"33611","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","2","220",0,145,1,0,44,"0","0","0","0","0","0","0","0","190","1","2","193","190","193",0,"100320309390901902"
"33614","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","5","220",1,140,5,2,47,"0","0","0","0","0","0","0","0","195","2","2","199","195","199",0,"100320309390901905"
"33615","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","6","114",1,73,3,0,22,"0","0","0","0","0","0","0","0","99","4","1","104","99","104",0,"100320309390901906"
"33895","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","3","Tiquipaya","951","Tiquipaya","25697","U.E. La Floresta","1","220",2,130,4,2,58,"0","0","0","0","0","0","0","0","196","1","4","201","196","201",0,"100320309512569701"
"33896","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","3","Tiquipaya","951","Tiquipaya","25697","U.E. La Floresta","2","220",3,121,3,0,68,"0","0","0","0","0","0","0","0","195","1","5","201","195","201",0,"100320309512569702"
"34368","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","5","Colcapirhua","968","Santa Rosa (Colcapirhua)                ","9053","Unidad Educativa La Sagrada Familia","4","220",7,95,1,0,100,"0","0","0","0","0","0","0","0","203","1","4","208","203","208",0,"100320309680905304"
"34385","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","5","Colcapirhua","968","Santa Rosa (Colcapirhua)                ","25680","Colegio Padre Andrés Cuschieri","2","176",3,57,3,0,91,"0","0","0","0","0","0","0","0","154","0","6","160","154","160",0,"100320309682568002"
"34414","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","5","Colcapirhua","970","La Florida","9051","U. E. Prof. Benedicto Durán Ortíz","1","220",2,71,2,0,105,"0","0","0","0","0","0","0","0","180","2","9","191","180","191",0,"100320309700905101"
"34415","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","5","Colcapirhua","970","La Florida","9051","U. E. Prof. Benedicto Durán Ortíz","2","220",0,84,2,0,105,"0","0","0","0","0","0","0","0","191","3","5","199","191","199",0,"100320309700905102"
"34416","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","9","Quillacollo                             ","5","Colcapirhua","970","La Florida","9051","U. E. Prof. Benedicto Durán Ortíz","3","220",3,92,2,0,99,"0","0","0","0","0","0","0","0","196","1","5","202","196","202",0,"100320309700905103"
"34552","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","971","Sacaba","1050","(Cárcel) Penitenciaria San Pedro (Sacaba)","1","199",0,131,0,0,13,"0","0","0","0","0","0","0","0","144","3","4","151","144","151",0,"100320309710105001"
"34588","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","971","Sacaba","25691","U.E. El Moro","1","197",3,135,1,0,33,"0","0","0","0","0","0","0","0","172","1","4","177","172","177",0,"100320309712569101"
"34618","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","972","El Castillo","1005","Escuela Jesus Terceros","1","220",3,46,4,1,137,"0","0","0","0","0","0","0","0","191","0","2","193","191","193",0,"100320309720100501"
"34619","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","972","El Castillo","1005","Escuela Jesus Terceros","2","220",5,54,2,2,135,"0","0","0","0","0","0","0","0","198","1","4","203","198","203",0,"100320309720100502"
"34620","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","972","El Castillo","1005","Escuela Jesus Terceros","3","220",4,48,2,0,145,"0","0","0","0","0","0","0","0","199","0","3","202","199","202",0,"100320309720100503"
"34621","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","972","El Castillo","1005","Escuela Jesus Terceros","4","220",6,50,0,0,137,"0","0","0","0","0","0","0","0","193","0","3","196","193","196",0,"100320309720100504"
"34622","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","972","El Castillo","1005","Escuela Jesus Terceros","5","220",1,58,2,0,137,"0","0","0","0","0","0","0","0","198","2","3","203","198","203",0,"100320309720100505"
"34681","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","973","Quintanilla","1008","(Cárcel) Penitenciaria El Abra","1","220",4,145,6,1,18,"0","0","0","0","0","0","0","0","174","3","5","182","174","182",0,"100320309730100801"
"34744","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","973","Quintanilla","25694","U.E. José Vía García","1","174",1,130,5,1,21,"0","0","0","0","0","0","0","0","158","3","5","166","158","166",0,"100320309732569401"
"35044","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","3011","Chacacollo","1014","Escuela Copacabana","1","220",4,105,4,1,82,"0","0","0","0","0","0","0","0","196","0","5","201","196","201",0,"100320330110101401"
"35047","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","3011","Chacacollo","1014","Escuela Copacabana","4","220",0,108,0,0,87,"0","0","0","0","0","0","0","0","195","2","5","202","195","202",0,"100320330110101404"
"35048","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","3011","Chacacollo","1014","Escuela Copacabana","5","220",0,108,2,1,92,"0","0","0","0","0","0","0","0","203","2","1","206","203","206",0,"100320330110101405"
"35049","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","3011","Chacacollo","1014","Escuela Copacabana","6","220",4,97,0,1,83,"0","0","0","0","0","0","0","0","185","2","10","197","185","197",0,"100320330110101406"
"35060","PRESIDENTE","32","Bolivia","3","Cochabamba","0","0","10","Chapare                                 ","1","Sacaba","3011","Chacacollo","1014","Escuela Copacabana","17","220",0,89,4,1,94,"0","0","0","0","0","0","0","0","188","2","8","198","188","198",0,"100320330110101417"
"40087","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31002","Direccion Nacional Deportes (Temporal)","1","220",6,57,5,0,119,"0","0","0","0","0","0","0","0","187","2","7","196","187","196",0,"100320420593100201"
"40088","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31002","Direccion Nacional Deportes (Temporal)","2","220",4,53,5,0,132,"0","0","0","0","0","0","0","0","194","2","4","200","194","200",0,"100320420593100202"
"40089","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31002","Direccion Nacional Deportes (Temporal)","3","220",5,48,2,1,125,"0","0","0","0","0","0","0","0","181","5","6","192","181","192",0,"100320420593100203"
"40156","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31003","U.E. Juana Azurduy de Padilla (Temporal)","1","220",0,66,2,3,122,"0","0","0","0","0","0","0","0","193","0","7","200","193","200",0,"100320420593100301"
"40157","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31003","U.E. Juana Azurduy de Padilla (Temporal)","2","220",2,49,4,2,142,"0","0","0","0","0","0","0","0","199","1","3","203","199","203",0,"100320420593100302"
"40158","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31003","U.E. Juana Azurduy de Padilla (Temporal)","3","220",3,60,1,1,131,"0","0","0","0","0","0","0","0","196","1","6","203","196","203",0,"100320420593100303"
"40159","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","31003","U.E. Juana Azurduy de Padilla (Temporal)","4","214",2,61,1,3,118,"0","0","0","0","0","0","0","0","185","2","7","194","185","194",0,"100320420593100304"
"40185","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25045","U.E. Particular Arrieta","1","220",3,47,3,1,141,"0","0","0","0","0","0","0","0","195","0","6","201","195","201",0,"100320420592504501"
"40186","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25045","U.E. Particular Arrieta","2","220",3,48,2,1,141,"0","0","0","0","0","0","0","0","195","1","6","202","195","202",0,"100320420592504502"
"40187","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25045","U.E. Particular Arrieta","3","106",0,20,1,3,71,"0","0","0","0","0","0","0","0","95","0","1","96","95","96",0,"100320420592504503"
"40188","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25047","U.E. Virgen Del Mar III","1","220",6,67,4,1,110,"0","0","0","0","0","0","0","0","188","1","9","198","188","198",0,"100320420592504701"
"40189","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25047","U.E. Virgen Del Mar III","2","125",2,39,1,0,58,"0","0","0","0","0","0","0","0","100","3","5","108","100","108",0,"100320420592504702"
"40623","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","145","U.E. Los Angeles De Nazaria Ignacia","1","220",2,156,7,4,37,"0","0","0","0","0","0","0","0","206","0","7","213","206","213",0,"100320420590014501"
"40624","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","145","U.E. Los Angeles De Nazaria Ignacia","2","220",1,165,6,1,25,"0","0","0","0","0","0","0","0","198","2","6","206","198","206",0,"100320420590014502"
"40628","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","145","U.E. Los Angeles De Nazaria Ignacia","6","220",2,168,0,1,36,"0","0","0","0","0","0","0","0","207","2","2","211","207","211",0,"100320420590014506"
"40629","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","145","U.E. Los Angeles De Nazaria Ignacia","7","220",0,158,4,6,32,"0","0","0","0","0","0","0","0","200","2","8","210","200","210",0,"100320420590014507"
"40630","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","145","U.E. Los Angeles De Nazaria Ignacia","8","187",0,132,7,3,29,"0","0","0","0","0","0","0","0","171","6","2","179","171","179",0,"100320420590014508"
"40646","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","149","(Cárcel) Centro Penitenciario La Merced","1","127",3,54,4,0,18,"0","0","0","0","0","0","0","0","79","1","2","82","79","82",0,"100320420590014901"
"40674","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","4","220",4,139,3,4,52,"0","0","0","0","0","0","0","0","202","1","8","211","202","211",0,"100320420592562704"
"40675","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","5","220",1,135,4,4,51,"0","0","0","0","0","0","0","0","195","1","5","201","195","201",0,"100320420592562705"
"40676","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","6","220",2,146,3,2,49,"0","0","0","0","0","0","0","0","202","1","6","209","202","209",0,"100320420592562706"
"40677","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","7","220",1,135,6,1,57,"0","0","0","0","0","0","0","0","200","4","3","207","200","207",0,"100320420592562707"
"40678","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","8","220",0,123,4,2,72,"0","0","0","0","0","0","0","0","201","2","4","207","201","207",0,"100320420592562708"
"40680","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25627","CEA Boliviano Alemán","10","220",3,113,6,1,66,"0","0","0","0","0","0","0","0","189","3","8","200","189","200",0,"100320420592562710"
"40721","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25945","U.E. Gerardina Lafuente Callejas","1","220",0,179,8,3,14,"0","0","0","0","0","0","0","0","204","7","6","217","204","217",0,"100320420592594501"
"40722","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","25945","U.E. Gerardina Lafuente Callejas","2","220",1,180,4,1,19,"0","0","0","0","0","0","0","0","205","6","3","214","205","214",0,"100320420592594502"
"40960","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","1","220",4,116,5,0,70,"0","0","0","0","0","0","0","0","195","3","4","202","195","202",0,"100320420590012301"
"40961","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","2","220",1,111,1,2,79,"0","0","0","0","0","0","0","0","194","2","3","199","194","199",0,"100320420590012302"
"40962","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","3","220",5,88,5,0,87,"0","0","0","0","0","0","0","0","185","2","3","190","185","190",0,"100320420590012303"
"40963","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","4","220",0,124,2,2,68,"0","0","0","0","0","0","0","0","196","1","3","200","196","200",0,"100320420590012304"
"40964","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","5","220",0,93,5,2,95,"0","0","0","0","0","0","0","0","195","1","4","200","195","200",0,"100320420590012305"
"40966","PRESIDENTE","32","Bolivia","4","Oruro","0","0","1","Cercado                                 ","1","Oruro","2059","Oruro","123","Fundacion Infocal","7","82",0,39,2,0,29,"0","0","0","0","0","0","0","0","70","0","1","71","70","71",0,"100320420590012307"
"60082","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","56","U.E. Narciso Campero","5","156",13,19,1,1,88,"0","0","0","0","0","0","0","0","122","0","6","128","122","128",0,"100320626800005605"
"60129","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","8","U.E. Carmen Echazu","6","220",14,26,2,0,148,"0","0","0","0","0","0","0","0","190","0","2","192","190","192",0,"100320626800000806"
"60132","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","5","U.E. San Roque","1","220",8,22,2,0,153,"0","0","0","0","0","0","0","0","185","1","1","187","185","187",0,"100320626800000501"
"60136","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","5","U.E. San Roque","5","220",22,13,3,1,153,"0","0","0","0","0","0","0","0","192","2","3","197","192","197",0,"100320626800000505"
"60142","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","5","U.E. San Roque","11","220",6,35,7,0,134,"0","0","0","0","0","0","0","0","182","1","7","190","182","190",0,"100320626800000511"
"60146","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","5","U.E. San Roque","15","220",13,24,4,0,144,"0","0","0","0","0","0","0","0","185","1","3","189","185","189",0,"100320626800000515"
"60178","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31051","Merado La Loma (Temporal)","1","220",7,44,6,1,132,"0","0","0","0","0","0","0","0","190","1","6","197","190","197",0,"100320626803105101"
"60179","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31051","Merado La Loma (Temporal)","2","180",12,29,9,0,96,"0","0","0","0","0","0","0","0","146","2","8","156","146","156",0,"100320626803105102"
"60275","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","1","220",5,94,7,0,87,"0","0","0","0","0","0","0","0","193","0","1","194","193","194",0,"100320626803105301"
"60276","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","2","220",7,97,0,1,73,"0","0","0","0","0","0","0","0","178","4","8","190","178","190",0,"100320626803105302"
"60277","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","3","220",5,87,9,1,83,"0","0","0","0","0","0","0","0","185","1","9","195","185","195",0,"100320626803105303"
"60279","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","5","220",5,93,4,0,80,"0","0","0","0","0","0","0","0","182","5","8","195","182","195",0,"100320626803105305"
"60280","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","6","220",2,80,4,2,97,"0","0","0","0","0","0","0","0","185","5","8","198","185","198",0,"100320626803105306"
"60281","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31053","Coliseo 15 de noviembre (Temporal)","7","208",3,83,7,1,83,"0","0","0","0","0","0","0","0","177","1","6","184","177","184",0,"100320626803105307"
"60336","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25714","U.E. Aniceto Arce","1","220",11,45,4,0,124,"0","0","0","0","0","0","0","0","184","1","9","194","184","194",0,"100320626802571401"
"60337","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25714","U.E. Aniceto Arce","2","220",9,48,4,0,127,"0","0","0","0","0","0","0","0","188","1","0","189","188","189",0,"100320626802571402"
"60338","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25714","U.E. Aniceto Arce","3","147",10,28,2,0,77,"0","0","0","0","0","0","0","0","117","2","5","124","117","124",0,"100320626802571403"
"60442","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","1","220",18,30,1,1,134,"0","0","0","0","0","0","0","0","184","1","6","191","184","191",0,"100320626800007001"
"60443","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","2","220",9,30,1,0,146,"0","0","0","0","0","0","0","0","186","2","5","193","186","193",0,"100320626800007002"
"60444","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","3","220",14,30,1,0,154,"0","0","0","0","0","0","0","0","199","1","4","204","199","204",0,"100320626800007003"
"60445","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","4","220",6,52,7,0,115,"0","0","0","0","0","0","0","0","180","1","12","193","180","193",0,"100320626800007004"
"60446","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","5","220",5,54,2,1,119,"0","0","0","0","0","0","0","0","181","2","6","189","181","189",0,"100320626800007005"
"60447","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","6","220",13,28,3,0,130,"0","0","0","0","0","0","0","0","174","3","13","190","174","190",0,"100320626800007006"
"60448","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","7","220",21,23,2,0,140,"0","0","0","0","0","0","0","0","186","0","4","190","186","190",0,"100320626800007007"
"60451","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","10","220",19,39,2,0,136,"0","0","0","0","0","0","0","0","196","3","4","203","196","203",0,"100320626800007010"
"60452","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","11","220",11,30,2,0,134,"0","0","0","0","0","0","0","0","177","1","14","192","177","192",0,"100320626800007011"
"60453","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","12","220",5,38,1,1,140,"0","0","0","0","0","0","0","0","185","2","10","197","185","197",0,"100320626800007012"
"60454","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","13","220",11,27,1,3,143,"0","0","0","0","0","0","0","0","185","1","8","194","185","194",0,"100320626800007013"
"60455","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","14","220",17,33,0,0,149,"0","0","0","0","0","0","0","0","199","1","5","205","199","205",0,"100320626800007014"
"60456","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","15","220",11,25,0,0,158,"0","0","0","0","0","0","0","0","194","2","4","200","194","200",0,"100320626800007015"
"60457","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","16","220",13,35,4,0,143,"0","0","0","0","0","0","0","0","195","0","6","201","195","201",0,"100320626800007016"
