"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
23913,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",7,220,1,129,5,0,67,202,0,8,210,202,210,0,"100320208200070107"
23915,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",9,220,3,98,4,0,87,192,1,10,203,192,203,0,"100320208200070109"
23916,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",10,220,2,101,1,0,95,199,1,6,206,199,206,0,"100320208200070110"
23917,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",11,220,1,119,7,0,77,204,2,1,207,204,207,0,"100320208200070111"
23918,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",12,220,1,105,10,4,81,201,1,1,203,201,203,0,"100320208200070112"
23919,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",13,220,1,111,5,2,67,186,0,7,193,186,193,0,"100320208200070113"
23920,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",14,220,0,138,0,0,62,200,17,3,220,200,220,0,"100320208200070114"
23921,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",15,220,1,115,4,0,84,204,0,3,207,204,207,0,"100320208200070115"
23922,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",16,220,2,106,4,3,90,205,2,2,209,205,209,0,"100320208200070116"
23923,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",17,220,5,102,1,0,98,206,0,2,208,206,208,0,"100320208200070117"
23924,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",701,"Unidad Educativa 12 de Octubre",18,220,3,117,1,1,76,198,1,7,206,198,206,0,"100320208200070118"
23931,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",1,220,3,128,5,0,63,199,1,3,203,199,203,0,"100320208200070301"
23932,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",2,220,0,130,2,0,67,199,3,4,206,199,206,0,"100320208200070302"
23933,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",3,220,1,117,2,4,63,187,1,4,192,187,192,0,"100320208200070303"
23935,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",5,220,3,121,3,1,56,184,2,5,191,184,191,0,"100320208200070305"
23945,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",15,220,2,118,10,0,64,194,0,6,200,194,200,0,"100320208200070315"
23948,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",18,220,3,101,8,1,79,192,2,3,197,192,197,0,"100320208200070318"
23949,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",19,220,2,101,4,1,75,183,0,3,186,183,186,0,"100320208200070319"
23950,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",20,220,2,114,4,2,67,189,2,9,200,189,200,0,"100320208200070320"
23952,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",703,"Unidad Educativa Santiago I",22,128,0,69,0,1,45,115,0,1,116,115,116,0,"100320208200070322"
23953,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",702,"Unidad Educativa Andres Bello (U. E. 16 de Julio)",1,220,2,88,5,0,103,198,2,6,206,198,206,0,"100320208200070201"
23956,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",704,"Unidad Educativa Andres Bello",1,220,1,93,2,1,100,197,1,5,203,197,203,0,"100320208200070401"
23957,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",704,"Unidad Educativa Andres Bello",2,220,3,96,1,0,93,193,1,13,207,193,207,0,"100320208200070402"
23958,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",704,"Unidad Educativa Andres Bello",3,220,3,117,2,2,65,189,5,9,203,189,203,0,"100320208200070403"
23960,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",704,"Unidad Educativa Andres Bello",5,220,1,81,3,1,102,188,1,9,198,188,198,0,"100320208200070405"
23961,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",704,"Unidad Educativa Andres Bello",6,21,2,9,0,0,10,21,0,0,21,21,21,0,"100320208200070406"
23962,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",1,220,2,124,3,0,70,199,0,3,202,199,202,0,"100320208200080101"
23963,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",2,220,5,113,4,2,73,197,2,7,206,197,206,0,"100320208200080102"
23964,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",3,220,2,107,3,1,82,195,3,6,204,195,204,0,"100320208200080103"
23966,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",5,220,1,125,2,2,65,195,6,6,207,195,207,0,"100320208200080105"
23967,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",6,220,2,128,1,0,72,203,1,6,210,203,210,0,"100320208200080106"
23973,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",12,220,2,118,2,2,66,190,1,12,203,190,203,0,"100320208200080112"
23974,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",13,220,2,122,2,5,67,198,2,5,205,198,205,0,"100320208200080113"
23976,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",15,220,0,111,3,0,86,200,5,6,211,200,211,0,"100320208200080115"
23978,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",17,220,3,134,3,0,59,199,0,6,205,199,205,0,"100320208200080117"
23980,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",19,220,3,115,6,3,74,201,1,2,204,201,204,0,"100320208200080119"
23982,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",21,220,2,129,4,1,65,201,2,3,206,201,206,0,"100320208200080121"
23983,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",22,220,1,105,3,1,86,196,2,7,205,196,205,0,"100320208200080122"
23984,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",23,220,1,124,3,0,75,203,0,5,208,203,208,0,"100320208200080123"
23985,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",801,"Unidad Educativa Eva Peron",24,122,3,70,4,0,32,109,2,1,112,109,112,0,"100320208200080124"
23988,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",3,220,1,82,6,2,105,196,2,4,202,196,202,0,"100320208200080303"
23989,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",4,220,1,138,7,3,43,192,3,8,203,192,203,0,"100320208200080304"
23990,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",5,220,1,129,9,1,56,196,1,5,202,196,202,0,"100320208200080305"
23992,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",7,220,0,111,6,3,73,193,2,6,201,193,201,0,"100320208200080307"
23995,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",10,220,1,130,7,0,63,201,0,5,206,201,206,0,"100320208200080310"
23996,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",11,220,2,118,2,3,76,201,1,7,209,201,209,0,"100320208200080311"
23997,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",12,220,4,147,3,0,52,206,0,3,209,206,209,0,"100320208200080312"
23998,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",13,220,0,107,9,0,84,200,0,7,207,200,207,0,"100320208200080313"
23999,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",14,220,2,112,6,1,91,212,0,3,215,212,215,0,"100320208200080314"
24000,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",15,220,0,122,3,1,80,206,0,1,207,206,207,0,"100320208200080315"
24001,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",16,220,1,118,8,1,66,194,0,10,204,194,204,0,"100320208200080316"
24002,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",17,220,1,135,7,2,60,205,0,2,207,205,207,0,"100320208200080317"
24003,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",18,220,4,100,4,1,91,201,1,3,205,201,205,1,"100320208200080318"
24004,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",19,220,3,117,3,1,75,199,4,8,211,199,211,0,"100320208200080319"
24005,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",20,220,0,131,2,3,65,201,1,5,207,201,207,0,"100320208200080320"
24006,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",803,"Unidad Educativa Brasilia",21,181,2,98,1,1,68,170,0,4,174,170,174,0,"100320208200080321"
24009,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",3,220,2,140,5,3,53,203,1,4,208,203,208,0,"100320208200080403"
24010,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",4,220,0,131,6,0,61,198,0,5,203,198,203,0,"100320208200080404"
24013,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",7,220,1,135,5,0,58,201,1,2,204,201,204,2,"100320208200080407"
24014,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",8,220,4,135,3,0,60,202,2,5,209,202,209,0,"100320208200080408"
24015,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",9,220,2,139,5,2,55,203,4,3,210,203,210,0,"100320208200080409"
24016,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",10,220,4,135,4,3,45,191,2,4,197,191,197,0,"100320208200080410"
24017,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",11,220,2,138,6,1,51,198,3,3,204,198,204,0,"100320208200080411"
24018,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",12,220,0,123,2,5,70,200,0,5,205,200,205,0,"100320208200080412"
24022,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",16,220,2,135,3,2,57,199,1,4,204,199,204,0,"100320208200080416"
24023,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",17,220,0,127,4,2,66,199,3,5,207,199,207,0,"100320208200080417"
24024,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",804,"Unidad Educativa Juan Capriles",18,138,2,85,2,0,37,126,1,1,128,126,128,0,"100320208200080418"
24025,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",1,220,1,109,4,2,83,199,0,4,203,199,203,0,"100320208200260701"
24026,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",2,220,1,109,3,1,84,198,0,9,207,198,207,0,"100320208200260702"
24029,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",5,220,2,124,8,3,66,203,0,4,207,203,207,0,"100320208200260705"
24030,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",6,220,0,121,3,0,72,196,3,9,208,196,208,0,"100320208200260706"
24031,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",7,220,0,118,2,1,78,199,0,8,207,199,207,0,"100320208200260707"
24033,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",9,220,1,110,6,0,81,198,1,7,206,198,206,0,"100320208200260709"
24034,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",10,220,2,111,2,0,87,202,2,4,208,202,208,0,"100320208200260710"
24035,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",11,220,1,105,7,0,93,206,0,4,210,206,210,0,"100320208200260711"
24036,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",12,220,1,139,1,1,50,192,1,8,201,192,201,0,"100320208200260712"
24038,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",14,220,1,113,4,1,81,200,1,4,205,200,205,0,"100320208200260714"
24039,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",15,220,0,137,7,1,51,196,2,10,208,196,208,0,"100320208200260715"
24040,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",16,220,0,151,8,1,43,203,2,4,209,203,209,0,"100320208200260716"
24041,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",17,220,0,106,1,0,86,193,1,10,204,193,204,0,"100320208200260717"
24042,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",18,220,0,112,3,0,79,194,3,6,203,194,203,0,"100320208200260718"
24043,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",19,220,3,94,4,1,91,193,1,1,195,193,195,0,"100320208200260719"
24046,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",22,220,0,138,10,0,45,193,2,5,200,193,200,0,"100320208200260722"
24049,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",25,220,4,101,8,0,90,203,0,6,209,203,209,0,"100320208200260725"
24050,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",26,220,3,136,4,3,59,205,0,2,207,205,207,0,"100320208200260726"
24052,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2607,"Col. Vicente Tejada",28,220,0,97,5,0,99,201,1,3,205,201,205,0,"100320208200260728"
24054,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",1,220,0,122,9,1,66,198,0,5,203,198,203,0,"100320208200260901"
24055,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",2,220,1,119,7,2,75,204,0,6,210,204,210,0,"100320208200260902"
24056,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",3,220,0,125,5,0,72,202,1,5,208,202,208,0,"100320208200260903"
24058,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",5,220,2,112,8,0,73,195,3,6,204,195,204,0,"100320208200260905"
24059,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",6,220,2,122,1,0,73,198,1,6,205,198,205,0,"100320208200260906"
24061,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",8,220,0,134,3,2,59,198,1,8,207,198,207,0,"100320208200260908"
24063,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",10,220,1,88,8,1,86,184,2,11,197,184,197,0,"100320208200260910"
24065,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",2609,"Escuela Tejada Triangular",12,220,0,112,6,0,78,196,1,12,209,196,209,0,"100320208200260912"
24080,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1001,"Col. Puerto Mejillones",12,220,0,62,5,0,137,204,0,3,207,204,207,0,"100320208200100112"
24081,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1001,"Col. Puerto Mejillones",13,220,3,34,6,1,151,195,1,2,198,195,198,0,"100320208200100113"
24082,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1001,"Col. Puerto Mejillones",14,220,2,60,1,2,134,199,2,6,207,199,207,0,"100320208200100114"
24084,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1001,"Col. Puerto Mejillones",16,220,0,57,6,0,132,195,0,2,197,195,197,0,"100320208200100116"
24089,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",1,220,3,65,5,1,122,196,0,3,199,196,199,0,"100320208200100201"
24090,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",2,220,4,77,0,1,120,202,0,5,207,202,207,0,"100320208200100202"
24091,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",3,220,4,80,4,0,111,199,0,3,202,199,202,0,"100320208200100203"
24092,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",4,220,3,77,1,0,119,200,1,5,206,200,206,0,"100320208200100204"
24097,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",9,220,0,86,3,0,110,199,1,7,207,199,207,0,"100320208200100209"
24098,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",10,220,1,96,3,2,95,197,1,5,203,197,203,0,"100320208200100210"
24100,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",12,220,3,64,2,2,130,201,0,3,204,201,204,0,"100320208200100212"
24102,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",14,220,2,60,2,0,134,198,1,8,207,198,207,0,"100320208200100214"
24103,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",15,220,2,86,2,2,115,207,0,2,209,207,209,0,"100320208200100215"
24108,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1002,"Unidad Educativa Donozo Torres",20,220,1,82,3,0,116,202,0,8,210,202,210,0,"100320208200100220"
24110,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",1,220,2,68,2,2,134,208,1,3,212,208,212,0,"100320208200100301"
24111,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",2,220,3,52,1,0,142,198,0,6,204,198,204,0,"100320208200100302"
24113,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",4,220,1,67,4,0,136,208,0,4,212,208,212,0,"100320208200100304"
24114,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",5,220,0,61,3,1,137,202,0,5,207,202,207,0,"100320208200100305"
24115,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",6,220,1,79,3,1,113,197,0,7,204,197,204,0,"100320208200100306"
24116,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",7,220,2,56,3,1,129,191,3,8,202,191,202,0,"100320208200100307"
24118,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",9,220,1,54,2,0,142,199,2,8,209,199,209,0,"100320208200100309"
24119,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",10,220,3,53,2,1,139,198,2,4,204,198,204,0,"100320208200100310"
24120,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",11,220,2,70,2,0,129,203,0,2,205,203,205,0,"100320208200100311"
24121,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",12,220,3,51,2,1,138,195,0,5,200,195,200,0,"100320208200100312"
24122,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",13,220,0,72,2,0,125,199,1,1,201,199,201,0,"100320208200100313"
24123,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",14,220,0,65,2,0,132,199,0,4,203,199,203,0,"100320208200100314"
24125,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",16,220,1,52,2,0,138,193,1,6,200,193,200,0,"100320208200100316"
24126,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",17,220,1,82,4,1,104,192,0,6,198,192,198,0,"100320208200100317"
24127,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",18,220,1,31,2,1,161,196,1,6,203,196,203,0,"100320208200100318"
24129,"PRESIDENTE",32,"Bolivia",2,"La Paz",0,1,"Murillo",5,"El Alto",820,"El Alto",1003,"Col. Heroes del Pacifico",20,220,2,56,4,0,135,197,1,2,200,197,200,0,"100320208200100320"
